,,,,RPL26L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RPL26P30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SLC39A6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,AKR1C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CD55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ZMYM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MINDY3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MIR3198-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CFAP36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,EOLA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,EOLA2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NBPF25P,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RPL13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TOMM20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GABBR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RIDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ATP6V1C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,KARS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ITGA4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LRRC37A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LRRC37A17P,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,IFT46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SLAMF7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MRPL36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PTPN7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,OPN3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TIMM21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TRIM13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SYNJ2BP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CXCL10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CRIP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NSMCE2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CCDC18-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MLLT11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GATM,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CSNK1G3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUMF2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,EPG5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MRPS23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ZNF160,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,UXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ZNF527,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,KLHL42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LTB,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,EOMES,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ZC3H14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,REST,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,AGO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PRPF18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PRELID1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,POC5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GTF2H1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LDAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,THAP9-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NDUFS4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,STK26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CRKL,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SLC25A26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MICAL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RPS15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,UBN2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SERAC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HLTF,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,FUBP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,C15orf48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MIR147B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,YBX1P1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,DIAPH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SIK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GSTK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LYSMD2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GVINP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PRKD3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,YTHDC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CEBPZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TMEM14C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,EGR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CNTLN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PLA2G12A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TRGV3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TRGV5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,VPS4A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ZBTB25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PINX1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MRPL40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NLK,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NCKAP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CRIPTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CRIPTO3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TP53RK,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,UQCC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CBLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SARNP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,EBPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BRD7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TOP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RBMS2P1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RNU6-343P,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TTC3P1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,POLG2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NUDT4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SFT2D3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CHMP2A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TMED2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MYBL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CHD9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TRNT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PER2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MSANTD1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,APOL4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PBX4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SEMA6D,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MRPL57,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,OTULIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SNX16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BUD31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CUL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PIGK,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BOD1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NHSL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SNHG10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RALGAPA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PPIAP21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,DNPH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ENTPD7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ZFP91-CNTF,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TMEM71,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GGA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MBNL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ZNF92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,IWS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SERINC5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MIR1227,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PLEKHJ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CAMKMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,AK5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ZFP82,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RGS2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NUP42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TVP23C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,IKZF2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RNF139,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RHOT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,KIAA0753,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CREM,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MAP3K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SEMA4A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PSMC4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,FAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,IBSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PIGL,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ERP44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,EXOSC6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PRND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PRKDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SYTL3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MXI1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LINC01504,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SLBP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,DMTF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SLFN5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PTBP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MOSMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,AKR1C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,VEGFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ANKHD1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SH3YL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,AGFG2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ATXN10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,THOC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MAPKAPK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CAMSAP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TCEAL7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RNASEK,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RUNDC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GPRIN3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,DBNDD2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SYS1-DBNDD2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MRPL48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,AKAP17A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PDHA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HAUS6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MICOS10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CEP95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,STK19B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PCGF3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ATP11A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RPAP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TRGV5P,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SENP8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NUDCD1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ZRANB2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CKLF-CMTM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MAP4K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,COMMD10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MBOAT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CCNL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,IVNS1ABP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,WDR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,AFG3L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SFXN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RNFT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SHTN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GORASP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PHF20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CRLS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,WDCP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PNMA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,WHAMM,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GOLPH3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PITPNC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CHMP1A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PANK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MCFD2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CKS1B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CKS1BP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CKS1BP3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PCF11-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,XKR8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MGAT5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PIGH,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RELL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HCG27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TGIF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,FOXO3B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HELLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SKA2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ADAM1A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,OGFOD1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SETD5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,FAHD1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,DIS3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TRIM34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TRIM6-TRIM34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CUL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GPR176,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RAD51AP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ZGRF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RPN2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CCT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PTPN4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LTBP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MCM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CES1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,IL1RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MAGI3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,COPS7A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LINC01719,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RTTN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TMEM248,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PDIA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TERF2IP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RCAN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HLA-C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,FKBP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BRMS1L,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RRP1B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TBC1D31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HSDL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CASP8AP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PSMD8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ZNF426,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SLFN12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PRF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,KATNA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MLYCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CCDC125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SRSF10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MFSD14B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,OVCH1-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PPM1H,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MED21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TBL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,THOC3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,DESI2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,VDAC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TMEM183A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TMEM41B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ACOT8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,STRAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ZSCAN25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MYC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,OSER1-DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LYPLA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PARP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,JOSD1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ABCA4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CAPRIN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,DLGAP1-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CAPN7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MRPL49,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MYOZ2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ARL16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PHF13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SCO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GLRX2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CTBP2P4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CH25H,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RIOX1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,G3BP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NCOA2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BRCA2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TTC33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,DNAJC5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,POLR2M,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LRRC47,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,C1D,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,C1DP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HAUS6P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,THUMPD2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SMURF2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ICMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ERBB2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RASA4B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SMYD2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TIMP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NOTCH3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,OTUD6B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GUF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,DLST,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CCDC171,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,KIAA1586,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PTGES,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LBH,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RBBP8NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SLC35B1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LRRFIP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CMC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,KCNH8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,C1orf43,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GCDH,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ERO1A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BACE1-AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SNRNP200,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TAF4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ASB17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TRHDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PLAAT4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GPM6B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,VIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TATDN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TATDN1P1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,UST,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,KBTBD6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,KANK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TMEM50B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,DCTN5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RFC4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ZNF8-DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,POP5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,STK32B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NPIPB12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SOX7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,DHRS4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,DHRS4L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,DHRS4L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,DLAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TMEM135,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TFPT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MRPL45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,DGUOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CSPP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
