PLBD2,ABCC8,MAGIX,,MASTL,,,,,,,,,,,,,,,,,,,,,,,
ZCCHC14,RNF113B,PPP4R3B-DT,,BBS10,,,,,,,,,,,,,,,,,,,,,,,
ZNF710,KRT12,C1QTNF2,,RBBP6,,,,,,,,,,,,,,,,,,,,,,,
SSBP4,FUT2,KCNK3,,AFG1L,,,,,,,,,,,,,,,,,,,,,,,
CNTROB,CDK16,LNCATV,,RAB11FIP2,,,,,,,,,,,,,,,,,,,,,,,
FERD3L,ALK,POLR3C,,UFL1,,,,,,,,,,,,,,,,,,,,,,,
PARP9,ELAVL2,MT-TR,,ZNF140,,,,,,,,,,,,,,,,,,,,,,,
EXOC4,MUC22,ANKRD49,,BBS5,,,,,,,,,,,,,,,,,,,,,,,
RBM14,ORAI2,CD160,,ZNF207,,,,,,,,,,,,,,,,,,,,,,,
SMIM10L2B,IL4,OST4,,LRFN3,,,,,,,,,,,,,,,,,,,,,,,
MRTFA,CRYBA2,NPY5R,,BAX,,,,,,,,,,,,,,,,,,,,,,,
TIPARP-AS1,CALU,GGTLC1,,FCF1,,,,,,,,,,,,,,,,,,,,,,,
CRIP3,TRIM10,LCNL1,,DMWD,,,,,,,,,,,,,,,,,,,,,,,
TFAP2A,MMP27,EIF4B,,SOCS4,,,,,,,,,,,,,,,,,,,,,,,
STAT1,FAM197Y1,MYL6B,,SYMPK,,,,,,,,,,,,,,,,,,,,,,,
MRPS18B,PEX5L,ACTR3-AS1,,AP1AR,,,,,,,,,,,,,,,,,,,,,,,
CEACAM20,KRT6A,BRINP3-DT,,SLK,,,,,,,,,,,,,,,,,,,,,,,
PLK3,PCDHGB3,CNOT2,,KPNB1,,,,,,,,,,,,,,,,,,,,,,,
TJP1,CLEC4GP1,GPR89B,,CCAR1,,,,,,,,,,,,,,,,,,,,,,,
MYO1C,C2CD4A,DDX3X,,EME1,,,,,,,,,,,,,,,,,,,,,,,
HTRA4,MAFA,GNGT2,,CEP57L1,,,,,,,,,,,,,,,,,,,,,,,
DNAI3,GPX6,NDUFA6,,WDSUB1,,,,,,,,,,,,,,,,,,,,,,,
FBXO41,TULP2,LINC02361,,PRPF40A,,,,,,,,,,,,,,,,,,,,,,,
PRIM2,ATG4D,OXA1L,,UBL7-DT,,,,,,,,,,,,,,,,,,,,,,,
RECQL4,CLXN,TTLL9,,PAFAH2,,,,,,,,,,,,,,,,,,,,,,,
TSR2,PCDHA2,UVRAG-DT,,MRPL1,,,,,,,,,,,,,,,,,,,,,,,
SELENON,CCDC198,CA4,,ACSL3,,,,,,,,,,,,,,,,,,,,,,,
DHX9,MYOC,RIMBP3B,,APPBP2,,,,,,,,,,,,,,,,,,,,,,,
CIMIP4,OR2K2,RIMBP3C,,RPP38,,,,,,,,,,,,,,,,,,,,,,,
LILRB3,EZH2,MRPS21,,GYG1,,,,,,,,,,,,,,,,,,,,,,,
HLA-DMB,POC1B,SEC22B2P,,TXNRD3,,,,,,,,,,,,,,,,,,,,,,,
NCDN,ZIK1,SEC22B3P,,THAP10,,,,,,,,,,,,,,,,,,,,,,,
FSHB,DPH2,SEC22B4P,,EIF1B,,,,,,,,,,,,,,,,,,,,,,,
FHOD1,CSRP3,FDPSP5,,TOM1L1,,,,,,,,,,,,,,,,,,,,,,,
H3C13,ZPLD1,ARHGAP17,,MRM2,,,,,,,,,,,,,,,,,,,,,,,
CCDC85B,DDX25,MIR195,,TLK2,,,,,,,,,,,,,,,,,,,,,,,
CDH18,USP17L2,MIR497,,OSGEPL1,,,,,,,,,,,,,,,,,,,,,,,
TAPBP,C18orf63,CLDN15,,KCTD2,,,,,,,,,,,,,,,,,,,,,,,
RABGGTB,IL9,PFDN5,,SUGP1,,,,,,,,,,,,,,,,,,,,,,,
TPCN1,KCNJ9,RPL34,,ARAF,,,,,,,,,,,,,,,,,,,,,,,
INO80B,HIPK1,GBA1,,COPB1,,,,,,,,,,,,,,,,,,,,,,,
FUNDC2,FLG,TMEM134,,WIPF2,,,,,,,,,,,,,,,,,,,,,,,
CPSF4,PCAT19,MRPL51,,CFL2,,,,,,,,,,,,,,,,,,,,,,,
ADCK5,FAM106A,ATP6V1B1,,FAM200B,,,,,,,,,,,,,,,,,,,,,,,
TRAFD1,CCNQP1,PKIA-AS1,,MTHFR,,,,,,,,,,,,,,,,,,,,,,,
TAF4B,SPRR4,LTA,,MOSMO,,,,,,,,,,,,,,,,,,,,,,,
CENPM,CABCOCO1,BOLA2-SMG1P6,,SPTBN1,,,,,,,,,,,,,,,,,,,,,,,
BIK,PCDHA1,MT-ND4L,,NLRC3,,,,,,,,,,,,,,,,,,,,,,,
GRAMD1A,TAS1R2,LINC02878,,DHX40,,,,,,,,,,,,,,,,,,,,,,,
RAB37,H2BC10,MDP1,,CEP135,,,,,,,,,,,,,,,,,,,,,,,
ESRRA,OR1F2P,NEDD8-MDP1,,CASP9,,,,,,,,,,,,,,,,,,,,,,,
KLF11,FAM227A,FAM86DP,,ARMC7,,,,,,,,,,,,,,,,,,,,,,,
PLEKHO2,CRISP1,LINC01281,,ZFYVE1,,,,,,,,,,,,,,,,,,,,,,,
ZNF3,RBMY2FP,SLC27A5,,USP40,,,,,,,,,,,,,,,,,,,,,,,
IKZF4,GAL3ST3,ALDH9A1,,HEMK1,,,,,,,,,,,,,,,,,,,,,,,
CD70,POU5F2,MYRF,,TRIP11,,,,,,,,,,,,,,,,,,,,,,,
PAIP2B,ATP6V1G3,RTF2,,SLC30A1,,,,,,,,,,,,,,,,,,,,,,,
TSC2,RASGRF2,JMJD7,,HNRNPDL,,,,,,,,,,,,,,,,,,,,,,,
CACNA1D,ZIM2,EIF3G,,ZNF304,,,,,,,,,,,,,,,,,,,,,,,
DCAF16,RPH3A,COX7A2P2,,LENG1,,,,,,,,,,,,,,,,,,,,,,,
TTI1,COL28A1,RNU4-82P,,GSPT1,,,,,,,,,,,,,,,,,,,,,,,
ATP6V0A2,SLC13A2,RPS10P3,,LINC00339,,,,,,,,,,,,,,,,,,,,,,,
FKBP4,TUBGCP3,CUTA,,SCFD1,,,,,,,,,,,,,,,,,,,,,,,
PPT2,NID2,PLEKHM1P1,,FBXO28,,,,,,,,,,,,,,,,,,,,,,,
CREBRF,DGAT2,WDR45,,PPP2R5E,,,,,,,,,,,,,,,,,,,,,,,
GLA,ZMAT1,CDC42EP2,,TNFAIP1,,,,,,,,,,,,,,,,,,,,,,,
ENTR1,CEP97,ASTE1,,PPIG,,,,,,,,,,,,,,,,,,,,,,,
ABL2,SYCE2,C2CD4D-AS1,,LOC100505715,,,,,,,,,,,,,,,,,,,,,,,
TOMM5,TIFAB,SCAMP3,,ATPAF1,,,,,,,,,,,,,,,,,,,,,,,
IFT81,CCDC73,HINT1,,PDCD6IP,,,,,,,,,,,,,,,,,,,,,,,
NPPC,CLDN8,MEI1,,SRSF9,,,,,,,,,,,,,,,,,,,,,,,
LEKR1,KRTAP5-7,SDCBP,,PARP6,,,,,,,,,,,,,,,,,,,,,,,
CAPN3,CFAP276,CD40LG,,THAP1,,,,,,,,,,,,,,,,,,,,,,,
GTF2IP20,RTL3,C11orf71,,FANCM,,,,,,,,,,,,,,,,,,,,,,,
TULP4,OR5H15,MYH13,,SENP2,,,,,,,,,,,,,,,,,,,,,,,
BYSL,FOLR1,ZMAT2,,ASB3,,,,,,,,,,,,,,,,,,,,,,,
SNTB2,SLC5A2,HNRNPA3P17,,OSGIN2,,,,,,,,,,,,,,,,,,,,,,,
CIZ1,ST6GALNAC5,SIRPG,,GNPNAT1,,,,,,,,,,,,,,,,,,,,,,,
A4GNT,LINC01144,IMMP2L,,TCTN3,,,,,,,,,,,,,,,,,,,,,,,
DRG2,FBXO39,PPIHP2,,RCCD1,,,,,,,,,,,,,,,,,,,,,,,
NSD1,OR4D10,GSTK1,,DOCK7,,,,,,,,,,,,,,,,,,,,,,,
HLA-A,KRTAP13-4,C11orf65,,MIR659,,,,,,,,,,,,,,,,,,,,,,,
HLA-F,KRTAP25-1,LINC02530,,PIEZO2,,,,,,,,,,,,,,,,,,,,,,,
MRPS10,CIART,RPH3AL-AS1,,ATXN2L,,,,,,,,,,,,,,,,,,,,,,,
SND1-IT1,KIF2B,RPS9,,LRRC49,,,,,,,,,,,,,,,,,,,,,,,
IGHMBP2,SGPP2,ARSF,,PPP5C,,,,,,,,,,,,,,,,,,,,,,,
SIAH1,CDCP2,PTGDR,,ZNF653,,,,,,,,,,,,,,,,,,,,,,,
GBX2,OR10H1,RNASEK,,TTLL7,,,,,,,,,,,,,,,,,,,,,,,
RHOBTB1,LINC01555,LAMTOR4,,GPATCH8,,,,,,,,,,,,,,,,,,,,,,,
LZTR1,FAM86B3P,POLR2G,,CSPG4,,,,,,,,,,,,,,,,,,,,,,,
ALG12,OR8J3,GGT1,,TRIR,,,,,,,,,,,,,,,,,,,,,,,
PDCL,HMGB4,ERVK13-1,,ZZZ3,,,,,,,,,,,,,,,,,,,,,,,
RNF2,APOBEC3H,ABCB7,,ANKRD13C,,,,,,,,,,,,,,,,,,,,,,,
CSK,RNF222,TTC28-AS1,,VPS26C,,,,,,,,,,,,,,,,,,,,,,,
CXCL16,NOMO1,RXYLT1,,NELFB,,,,,,,,,,,,,,,,,,,,,,,
PPP1R42,VWA5B2,MIR6738,,SPATA20,,,,,,,,,,,,,,,,,,,,,,,
CLCN7,BPESC1,IFT22,,WBP1L,,,,,,,,,,,,,,,,,,,,,,,
GRAP,LRRC4,MIR4713HG,,DCK,,,,,,,,,,,,,,,,,,,,,,,
RMC1,LINC00598,ZNF622,,EMC3,,,,,,,,,,,,,,,,,,,,,,,
ZNF628,CIST1,ARRDC1-AS1,,CCDC124,,,,,,,,,,,,,,,,,,,,,,,
OR13C3,TRIM53AP,BGLAP,,SPATA7,,,,,,,,,,,,,,,,,,,,,,,
PCDHGB5,CLDN19,PMF1-BGLAP,,KIF1B,,,,,,,,,,,,,,,,,,,,,,,
BEND3,HOXD4,TREML1,,VPS54,,,,,,,,,,,,,,,,,,,,,,,
SHMT2,NDUFB3,PARP11-AS1,,TRAM1L1,,,,,,,,,,,,,,,,,,,,,,,
HDGF,KLHL14,SYVN1,,EXOC1,,,,,,,,,,,,,,,,,,,,,,,
TBC1D13,PTPRT,RIIAD1,,U2AF2,,,,,,,,,,,,,,,,,,,,,,,
QDPR,SPC25,FAM30A,,UPRT,,,,,,,,,,,,,,,,,,,,,,,
CDK2,TMEM151A,RTEL1,,PTOV1,,,,,,,,,,,,,,,,,,,,,,,
TIMD4,SPRR3,WBP1,,HSD17B11,,,,,,,,,,,,,,,,,,,,,,,
CNST,REM1,WBP1P1,,DTNA,,,,,,,,,,,,,,,,,,,,,,,
IVD,SNX29P1,WBP1P2,,LLGL1,,,,,,,,,,,,,,,,,,,,,,,
RHOT2,KRT80,MTX1LP,,FLT1,,,,,,,,,,,,,,,,,,,,,,,
BTNL2,PCDHA13,SENP1,,WDR89,,,,,,,,,,,,,,,,,,,,,,,
IMPDH2,ATOH1,PTPRCAP,,TAF1B,,,,,,,,,,,,,,,,,,,,,,,
MTF1,GALP,TMED9,,GEMIN2,,,,,,,,,,,,,,,,,,,,,,,
ACTR1B,LCE1B,PPIL6,,RAB38,,,,,,,,,,,,,,,,,,,,,,,
B2M,INE1,SMIM27,,ZC2HC1C,,,,,,,,,,,,,,,,,,,,,,,
DRD3,PGLYRP3,TM9SF2,,ZFYVE21,,,,,,,,,,,,,,,,,,,,,,,
FLOT2,ELOVL2-AS1,SDR39U1,,PLEKHG3,,,,,,,,,,,,,,,,,,,,,,,
PIK3R5,SHOX2,RPL18A,,PPP2R3A,,,,,,,,,,,,,,,,,,,,,,,
GGT7,SMIM10,RPP21,,ANXA2R-OT1,,,,,,,,,,,,,,,,,,,,,,,
HPCAL4,CLDN22,TRIM39-RPP21,,ATP5MK,,,,,,,,,,,,,,,,,,,,,,,
NBPF15,GMCL2,FAAH,,POU2AF1,,,,,,,,,,,,,,,,,,,,,,,
SFT2D3,WHAMMP2,GGT3P,,NUDT17,,,,,,,,,,,,,,,,,,,,,,,
KCNA6,OR1L1,GGTLC2,,ZNF136,,,,,,,,,,,,,,,,,,,,,,,
TRIM41,CCDC160,GGTLC4P,,PAK6,,,,,,,,,,,,,,,,,,,,,,,
TYRO3,KCNAB1,GGTLC5P,,FHIP1A,,,,,,,,,,,,,,,,,,,,,,,
IPO11,AQP4,GABARAP,,WDR11,,,,,,,,,,,,,,,,,,,,,,,
ZNF829,TAS2R46,NDUFB4,,WDCP,,,,,,,,,,,,,,,,,,,,,,,
DUS4L,ASCC2,CAMLG,,C4orf33,,,,,,,,,,,,,,,,,,,,,,,
LYPLAL1,C15orf62,ADRA1D,,FNIP2,,,,,,,,,,,,,,,,,,,,,,,
KIF21A,PXDNL,NOB1,,SLC30A9,,,,,,,,,,,,,,,,,,,,,,,
ZNF654,KRT40,GGT2P,,NIN,,,,,,,,,,,,,,,,,,,,,,,
ICAM1,IFNB1,GGTLC3,,SPRYD3,,,,,,,,,,,,,,,,,,,,,,,
SMIM1,TNR,CNPY2,,ZNF747,,,,,,,,,,,,,,,,,,,,,,,
CACFD1,ZP4,KCNN3,,MAP2K2,,,,,,,,,,,,,,,,,,,,,,,
JRK,GPR15LG,POMC,,SRSF1,,,,,,,,,,,,,,,,,,,,,,,
SPECC1L,LINC02171,TDG,,PRKAA1,,,,,,,,,,,,,,,,,,,,,,,
KCNIP3,SUMO1P1,KIF19,,POP1,,,,,,,,,,,,,,,,,,,,,,,
C16orf90,OR8H1,RPL27AP,,STAMBP,,,,,,,,,,,,,,,,,,,,,,,
STK10,CST11,TTTY6,,TRUB1,,,,,,,,,,,,,,,,,,,,,,,
GZF1,TGM5,TTTY6B,,BMPR1A,,,,,,,,,,,,,,,,,,,,,,,
ARHGEF25,BHLHE23,RPS15P4,,MTFR1L,,,,,,,,,,,,,,,,,,,,,,,
SORD,KRTAP4-1,ZNF688,,ELMOD2,,,,,,,,,,,,,,,,,,,,,,,
SPATA33,KRT2,METTL1,,CDK1,,,,,,,,,,,,,,,,,,,,,,,
CPS1-IT1,HIGD1B,UBE2B,,MAPKAPK3,,,,,,,,,,,,,,,,,,,,,,,
TRIM67,NEU2,GALT,,E4F1,,,,,,,,,,,,,,,,,,,,,,,
LRCH3,DCC,FKBP6,,SMARCD2,,,,,,,,,,,,,,,,,,,,,,,
CHMP1A,KRT14,INO80B-WBP1,,UBXN6,,,,,,,,,,,,,,,,,,,,,,,
DUSP10,CPLX4,SNORD36A,,PHC2,,,,,,,,,,,,,,,,,,,,,,,
ANP32A-IT1,B3GALNT2,SNORD36B,,FARP2,,,,,,,,,,,,,,,,,,,,,,,
ZNF717,FXYD7,EPHA1,,DNAJB1,,,,,,,,,,,,,,,,,,,,,,,
ZAR1,SLC22A4,LINC01345,,EFCC1,,,,,,,,,,,,,,,,,,,,,,,
METTL9,TEX101,SRP14,,ZNF420,,,,,,,,,,,,,,,,,,,,,,,
ILF3,S100A7,RPL11,,SLC24A5,,,,,,,,,,,,,,,,,,,,,,,
SLC7A5P2,DNAH10,STMN2,,SMARCAD1,,,,,,,,,,,,,,,,,,,,,,,
ZNF497,TEKT5,DPM3,,SRSF2,,,,,,,,,,,,,,,,,,,,,,,
GTF2E1,SPANXD,DDX41,,SYDE1,,,,,,,,,,,,,,,,,,,,,,,
SPG21,TAC1,P2RY6,,PXN-AS1,,,,,,,,,,,,,,,,,,,,,,,
GATAD2B,KLHDC7B,SEPTIN1,,MVB12A,,,,,,,,,,,,,,,,,,,,,,,
AUNIP,GALR3,RPL35A,,CEP170B,,,,,,,,,,,,,,,,,,,,,,,
MFSD14B,PLAAT5,PRRC1,,TYW5,,,,,,,,,,,,,,,,,,,,,,,
DXO,KRTAP3-2,MT-CO1,,RECQL5,,,,,,,,,,,,,,,,,,,,,,,
TIGD2,OR10K1,CCT8,,FAHD2B,,,,,,,,,,,,,,,,,,,,,,,
SBK3,RSPH4A,TRAPPC5,,OIP5-AS1,,,,,,,,,,,,,,,,,,,,,,,
CMAS,OR2W3,FAM86B2,,ATP10A,,,,,,,,,,,,,,,,,,,,,,,
MXD3,CST9L,FAM86C1P,,SNX29,,,,,,,,,,,,,,,,,,,,,,,
KDM8,GOLGA8EP,UBE2D4,,ZNF507,,,,,,,,,,,,,,,,,,,,,,,
FEZF2,ANXA3,KAT14,,MIB2,,,,,,,,,,,,,,,,,,,,,,,
KDM3B,ERMN,RNF14,,MFSD14A,,,,,,,,,,,,,,,,,,,,,,,
ZBTB43,SEMG1,ZNF425,,CYB5RL,,,,,,,,,,,,,,,,,,,,,,,
METTL16,POM121,AP3S1,,AHI1,,,,,,,,,,,,,,,,,,,,,,,
AIMP2,APOBEC3B,SRPRB,,NUP50,,,,,,,,,,,,,,,,,,,,,,,
ZNF668,LINC00619,NACA,,TBCD,,,,,,,,,,,,,,,,,,,,,,,
LIPT2,PDILT,RNF103-CHMP3,,HSPA4L,,,,,,,,,,,,,,,,,,,,,,,
LINC00487,PCDHB11,VPS41,,UCN,,,,,,,,,,,,,,,,,,,,,,,
SRGAP2B,LCE2B,EPM2AIP1,,C1QL1,,,,,,,,,,,,,,,,,,,,,,,
WNK1,MLXIP,RPL13P5,,PRR9,,,,,,,,,,,,,,,,,,,,,,,
CATSPERE,RHOV,CCKBR,,NCBP2,,,,,,,,,,,,,,,,,,,,,,,
RHOA,CHRM3,VPS8,,UBA6-DT,,,,,,,,,,,,,,,,,,,,,,,
FAM83F,TMEM65,HNRNPA2B1,,AZI2,,,,,,,,,,,,,,,,,,,,,,,
PPP1R11,PRDM7,SUMO1P3,,SUPV3L1,,,,,,,,,,,,,,,,,,,,,,,
NIPA1,RALB,NEURL3,,B3GAT3,,,,,,,,,,,,,,,,,,,,,,,
YOD1,OR5P2,PPP1R2B,,HPF1,,,,,,,,,,,,,,,,,,,,,,,
COG8,SPMAP2,SELENOW,,PDCD5,,,,,,,,,,,,,,,,,,,,,,,
IRF2BP2,SERHL2,COG4,,NOP14-AS1,,,,,,,,,,,,,,,,,,,,,,,
FAM124A,FDCSP,PBXIP1,,STAG2,,,,,,,,,,,,,,,,,,,,,,,
L3MBTL3,RRP36,RBM4,,MARK4,,,,,,,,,,,,,,,,,,,,,,,
MACROH2A1,AGBL5,DERL2,,OTX1,,,,,,,,,,,,,,,,,,,,,,,
SLC25A25,TSPY2,PRSS27,,ZNF518A,,,,,,,,,,,,,,,,,,,,,,,
SLC25A44,MLN,FIBP,,NSD2,,,,,,,,,,,,,,,,,,,,,,,
LINC00272,CDCA8,RPL7A,,NNT-AS1,,,,,,,,,,,,,,,,,,,,,,,
GMPR,TENT5D,RPL7AP6,,ATP5F1C,,,,,,,,,,,,,,,,,,,,,,,
LRMDA,MFSD4A,NUDT22,,WASHC3,,,,,,,,,,,,,,,,,,,,,,,
GRM2,RTBDN,MRPL21,,WIZ,,,,,,,,,,,,,,,,,,,,,,,
KATNAL1,LINC02900,GLB1,,MND1,,,,,,,,,,,,,,,,,,,,,,,
GABARAPL2,BCAP29,YIPF5,,SCYL2,,,,,,,,,,,,,,,,,,,,,,,
ZNF847P,JAK3,CAPS,,JAGN1,,,,,,,,,,,,,,,,,,,,,,,
DENND5A,PSG6,MKKS,,RFT1,,,,,,,,,,,,,,,,,,,,,,,
SLC26A6,CHP2,TUBAP2,,NUDT9,,,,,,,,,,,,,,,,,,,,,,,
FOXN2,UCKL1,PIGY,,RAB8A,,,,,,,,,,,,,,,,,,,,,,,
FOXRED2,LY75,ZBED2,,CCDC66,,,,,,,,,,,,,,,,,,,,,,,
WDTC1,KNL1,EIF6,,CSMD1,,,,,,,,,,,,,,,,,,,,,,,
TFDP2,ALX4,C2,,RSAD1,,,,,,,,,,,,,,,,,,,,,,,
LOC100131107,LOC100288637,CIPC,,EXOSC10,,,,,,,,,,,,,,,,,,,,,,,
DCAF4L1,SLFN14,PMVK,,ZNF629,,,,,,,,,,,,,,,,,,,,,,,
FANCD2,TOMM20L,INSYN1,,FCRL3,,,,,,,,,,,,,,,,,,,,,,,
SRGAP2,FAM187B,BTNL3,,ZNF404,,,,,,,,,,,,,,,,,,,,,,,
TMEM81,SSX8P,ETF1P1,,ING2,,,,,,,,,,,,,,,,,,,,,,,
BMPR2,ANGPTL5,MATR3P2,,PLK4,,,,,,,,,,,,,,,,,,,,,,,
STAC3,UBA6,ECHS1,,ERCC2,,,,,,,,,,,,,,,,,,,,,,,
CYBC1,LCE2D,MIR101-1,,CDKN1B,,,,,,,,,,,,,,,,,,,,,,,
OR4D11,HGH1,EIF3CL,,VEZT,,,,,,,,,,,,,,,,,,,,,,,
LRRC37A11P,MOB3C,LINC02481,,CEP290,,,,,,,,,,,,,,,,,,,,,,,
PRRC2C,H2BC3,TTC12,,LRRC37BP1,,,,,,,,,,,,,,,,,,,,,,,
ERF,MADCAM1,CHL1-AS1,,FN3KRP,,,,,,,,,,,,,,,,,,,,,,,
BSG,C1orf87,SEC31A,,USP22,,,,,,,,,,,,,,,,,,,,,,,
LRP2,DAPL1,TMEM14DP,,YBX1,,,,,,,,,,,,,,,,,,,,,,,
ATOSB,OR5K2,CD5,,LINC00667,,,,,,,,,,,,,,,,,,,,,,,
SNRPF,SSTR5,S100A11P1,,MARCKS,,,,,,,,,,,,,,,,,,,,,,,
AP2M1,IFNE,LINC02482,,DNAJA4,,,,,,,,,,,,,,,,,,,,,,,
MYBBP1A,AMELX,MZT2B,,MTA1,,,,,,,,,,,,,,,,,,,,,,,
CCDC51,SPRR2E,CACNA1G-AS1,,RNF19B,,,,,,,,,,,,,,,,,,,,,,,
AMIGO1,KRTAP13-1,IL3RA,,CNIH4,,,,,,,,,,,,,,,,,,,,,,,
MTHFD1L,CSPG4P1Y,CFAP73,,SLC30A6,,,,,,,,,,,,,,,,,,,,,,,
CD68,CPA6,LIME1,,PKNOX1,,,,,,,,,,,,,,,,,,,,,,,
UTS2R,OLA1,SUN1,,LGALS8,,,,,,,,,,,,,,,,,,,,,,,
BRD3,OTOS,RPS28P4,,ZNF470,,,,,,,,,,,,,,,,,,,,,,,
NAPRT,LHX3,RPS28P7,,NEIL3,,,,,,,,,,,,,,,,,,,,,,,
TIMM8A,OR10H5,HMOX2,,ZBTB38,,,,,,,,,,,,,,,,,,,,,,,
RAPGEF6,HPCA,TPI1,,TXNDC16,,,,,,,,,,,,,,,,,,,,,,,
GAPT,TLL2,COX20P1,,UCHL1,,,,,,,,,,,,,,,,,,,,,,,
DDX46,CMTM5,LYRM1,,ALG6,,,,,,,,,,,,,,,,,,,,,,,
TTLL12,CNGA2,AGA,,KIAA0586,,,,,,,,,,,,,,,,,,,,,,,
ARL17A,SLC7A14,SELENOS,,RALBP1,,,,,,,,,,,,,,,,,,,,,,,
MPZL3,RAB42,ROGDI,,METTL25B,,,,,,,,,,,,,,,,,,,,,,,
BTBD9,SFTA3,LINC01354,,TM9SF3,,,,,,,,,,,,,,,,,,,,,,,
NCOR2,ARL15,MBD3L2,,TRIM65,,,,,,,,,,,,,,,,,,,,,,,
YKT6,SPINK13,MBD3L2B,,DYNC2I2,,,,,,,,,,,,,,,,,,,,,,,
LINC01547,SLC24A3-AS1,MBD3L3,,ACTG1,,,,,,,,,,,,,,,,,,,,,,,
SAMD10,C12orf50,MBD3L4,,UXS1,,,,,,,,,,,,,,,,,,,,,,,
SLC7A5P1,GTSF1,MBD3L5,,RRAS2,,,,,,,,,,,,,,,,,,,,,,,
INTS15,TAS2R60,TUBA1A,,PRIMPOL,,,,,,,,,,,,,,,,,,,,,,,
ZDBF2,ACKR4,CD59,,PRPF39,,,,,,,,,,,,,,,,,,,,,,,
MIEF1,DUOX1,ATP6AP2,,ADGRG6,,,,,,,,,,,,,,,,,,,,,,,
SAP30,SLC7A6OS,UBL5,,STAP2,,,,,,,,,,,,,,,,,,,,,,,
SDSL,IL31RA,CATSPERZ,,PAQR5,,,,,,,,,,,,,,,,,,,,,,,
CCT4,CD7,YWHAG,,BLOC1S4,,,,,,,,,,,,,,,,,,,,,,,
B3GNT8,IFNA1,SNHG9,,CD320,,,,,,,,,,,,,,,,,,,,,,,
FRG1BP,PSMB11,SNORA78,,ENDOV,,,,,,,,,,,,,,,,,,,,,,,
TAFAZZIN,OR2AG2,PAIP2,,SDCCAG8,,,,,,,,,,,,,,,,,,,,,,,
TSBP1,OR14J1,MAT2B,,TMEM203,,,,,,,,,,,,,,,,,,,,,,,
SEMA6A,SGK3,PMCHL2,,MAD2L1,,,,,,,,,,,,,,,,,,,,,,,
SIRPD,LILRA6,IDH3B,,WHRN,,,,,,,,,,,,,,,,,,,,,,,
CYB5R3,UOX,NINJ2,,SMARCA5,,,,,,,,,,,,,,,,,,,,,,,
PLD3,FGF4,RPL29,,MRPL19,,,,,,,,,,,,,,,,,,,,,,,
NDUFB5,OR9G1,RPL29P11,,C15orf40,,,,,,,,,,,,,,,,,,,,,,,
TBCC,FAM47B,HSPB2-C11orf52,,SEC23IP,,,,,,,,,,,,,,,,,,,,,,,
RFX1,SPATA31C1,PTMA,,CENPW,,,,,,,,,,,,,,,,,,,,,,,
TOPORS,GRB10,PTMAP2,,MAP4K1,,,,,,,,,,,,,,,,,,,,,,,
FAM222A,TAS1R1,SPATA31H1,,LGR6,,,,,,,,,,,,,,,,,,,,,,,
SETD9,SOX3,MT-ND4,,BAIAP2-DT,,,,,,,,,,,,,,,,,,,,,,,
ECT2L,KRT10,MAPK6,,UBA2,,,,,,,,,,,,,,,,,,,,,,,
NIP7,SOHLH1,NRSN2,,THUMPD3,,,,,,,,,,,,,,,,,,,,,,,
CPT2,GPR20,MT-ND1,,SLC38A10,,,,,,,,,,,,,,,,,,,,,,,
CX3CL1,ERVMER34-1,MT-ND2,,COQ8B,,,,,,,,,,,,,,,,,,,,,,,
TBX21,SYCP1,MT-TI,,PHTF2,,,,,,,,,,,,,,,,,,,,,,,
TPCN2,OR2AE1,MT-TM,,USO1,,,,,,,,,,,,,,,,,,,,,,,
CRYGB,GJB3,CSNK1A1,,RRP8,,,,,,,,,,,,,,,,,,,,,,,
ATF6B,SBSN,GDNF-AS1,,HNRNPH3,,,,,,,,,,,,,,,,,,,,,,,
TMLHE,PAGE1,ORMDL2,,RALGAPA1,,,,,,,,,,,,,,,,,,,,,,,
ZNF106,FANCD2OS,FETUB,,CDC6,,,,,,,,,,,,,,,,,,,,,,,
MCHR1,SPIN2A,GCDH,,IRF2BP1,,,,,,,,,,,,,,,,,,,,,,,
C1orf216,SPRR2G,BSCL2,,SPAG9,,,,,,,,,,,,,,,,,,,,,,,
ZNRF3,OR9Q1,FAM240C,,DDX50,,,,,,,,,,,,,,,,,,,,,,,
FAM89B,IFNA4,RPS7,,STARD5,,,,,,,,,,,,,,,,,,,,,,,
USP42,LYPD5,RPS7P1,,ATP13A1,,,,,,,,,,,,,,,,,,,,,,,
ACTN4,LOC284009,RPS7P11,,SCAND2P,,,,,,,,,,,,,,,,,,,,,,,
HAGHL,ZNF708,RPS4XP2,,YEATS4,,,,,,,,,,,,,,,,,,,,,,,
BPNT1,SLC20A1-DT,PGAM2,,YIPF4,,,,,,,,,,,,,,,,,,,,,,,
NEO1,CMTM1,RIOX2,,DEGS1,,,,,,,,,,,,,,,,,,,,,,,
NDUFC2,MORN3,N6AMT1,,YIPF2,,,,,,,,,,,,,,,,,,,,,,,
PRR12,KRTAP19-4,OXCT2P1,,SLC39A6,,,,,,,,,,,,,,,,,,,,,,,
WIPF3,GMPPA,CCDC142,,LINC00648,,,,,,,,,,,,,,,,,,,,,,,
CBX3,KRTAP24-1,BTF3,,SLC26A11,,,,,,,,,,,,,,,,,,,,,,,
APOBEC3A,GARIN2,EPB41L4A-AS1,,AKAP7,,,,,,,,,,,,,,,,,,,,,,,
