,,IGHV4-34,,,,,,,,,,,,,,,,,,,,,,,,,,
,,INPP5F,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GNG7,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TPTEP2-CSNK1E,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ZDHHC9,,,,,,,,,,,,,,,,,,,,,,,,,,
,,JMJD7-PLA2G4B,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ANKRD36B,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HARBI1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SART1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GPR158,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CYFIP2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MAN2A2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LST1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RGP1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NCKIPSD,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MIR4750,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TBC1D17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PWP2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GYS1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RAB11B-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SCCPDH,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TLE1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,KIF20B,,,,,,,,,,,,,,,,,,,,,,,,,,
,,STXBP4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LNP1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SDK1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ZNF780A,,,,,,,,,,,,,,,,,,,,,,,,,,
,,WDR5B,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DNASE1L2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CTTNBP2NL,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PTCD2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GPATCH2L,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TMEM191A,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SASS6,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PHF14,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SLC26A7,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MT1F,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FECH,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MRPS34,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RMND1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,STING1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FAM9C,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MIR3620,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TELO2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CENPBD1P,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ZNF529,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RPL27AP,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ZMYM6,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TGDS,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ATG5,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SWAP70,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CX3CL1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GRN,,,,,,,,,,,,,,,,,,,,,,,,,,
,,APOC1P1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RNFT1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ZNF350,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MIR6847,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ASF1A,,,,,,,,,,,,,,,,,,,,,,,,,,
,,OFD1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CCDC88A,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GPS1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LINC01857,,,,,,,,,,,,,,,,,,,,,,,,,,
,,YPEL3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FAHD2CP,,,,,,,,,,,,,,,,,,,,,,,,,,
,,IRF2-DT,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TBX5,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CRYBB2P1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GSTM1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GSTM2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CYSLTR1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ZNF580,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RNF31,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SESN1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MAP3K11,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FXR2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ZC2HC1A,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TANC2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,IPP,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MYO15A,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MRPL21,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LINC01215,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DISP1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CHID1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TTI2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ADGRA2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TCF4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SPSB4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ADGRL1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ZNF780B,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DBH-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SCOC,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NAA15,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PFKL,,,,,,,,,,,,,,,,,,,,,,,,,,
,,YAF2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SYNGR1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LRP11,,,,,,,,,,,,,,,,,,,,,,,,,,
,,WLS,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NLN,,,,,,,,,,,,,,,,,,,,,,,,,,
,,KCNC4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ITGA4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MED25,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GALE,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PRKD1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MIR155,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MIR155HG,,,,,,,,,,,,,,,,,,,,,,,,,,
,,VPS9D1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GTF3C5,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RPL15P22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BUD13,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ZNF217-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CCL15-CCL14,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RHOT2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NANP,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ERC1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CDADC1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,AEN,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MMP2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TRAPPC9,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ZDHHC21,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CSTF2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ITM2C,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MDM1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ARL16,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CDK15,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BPTFP1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RPH3AL,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FAM234B,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FAHD2A,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ENAH,,,,,,,,,,,,,,,,,,,,,,,,,,
,,STK25,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MYCT1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P2RX5,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NADSYN1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PRPSAP1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,AUTS2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,L3MBTL3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ARF5,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CARD6,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CARMIL1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MAD2L2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FBLIM1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PPIE,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SLC25A19,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ASB2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,VHL,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CYB5R4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ATP6V1E2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,KCTD1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CYTOR,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ACAT1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C3orf33,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PRKAB2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TNFAIP8L1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PCMTD2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DNMT3B,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TBL3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LRFN3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LINC02226,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TEN1-CDK3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,YOD1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RBM38,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CAPN5,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MINDY2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,IDI2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GEMIN2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,UBXN2B,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ARRB1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GATAD1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TRIOBP,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NACAD,,,,,,,,,,,,,,,,,,,,,,,,,,
,,EEIG2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,POMZP3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ZP3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAMB1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SAP25,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PRELID2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DPY19L1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAGE3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CLASP2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RNF121,,,,,,,,,,,,,,,,,,,,,,,,,,
,,VEGFA,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CACNG4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MMRN2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TBC1D13,,,,,,,,,,,,,,,,,,,,,,,,,,
,,WFIKKN1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PRICKLE2-AS3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ETV1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,KRCC1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CUL7,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GSPT2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,XPNPEP3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CKAP5,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GYPE,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C11orf68,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RNF112,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GTF3C1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PAXIP1-AS2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LIPT1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BLZF1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SKIC2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C15orf39,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CRACD,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RPL23AP32,,,,,,,,,,,,,,,,,,,,,,,,,,
,,AAAS,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LINC01619,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TRMT61A,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ABHD6,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ADGRV1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SEC22A,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ZNF597,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PKNOX2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ZSCAN2-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ATXN7,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DCXR,,,,,,,,,,,,,,,,,,,,,,,,,,
,,IGHV3-73,,,,,,,,,,,,,,,,,,,,,,,,,,
,,USP2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FZD4-DT,,,,,,,,,,,,,,,,,,,,,,,,,,
,,COPG2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PIGO,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PRKDC,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ZNF778,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S100B,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DYSF,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TRAF4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NT5DC1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SLC25A18,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LARGE-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LRRC37A3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,EIF2AK4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,EMB,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TNFRSF14-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BGLAP,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PMF1-BGLAP,,,,,,,,,,,,,,,,,,,,,,,,,,
,,EMSY,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LSM8,,,,,,,,,,,,,,,,,,,,,,,,,,
,,KLF12,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FOXD3-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MFGE8,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HMGXB4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MIEF2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RNU4-46P,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CINP,,,,,,,,,,,,,,,,,,,,,,,,,,
,,KCNJ2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,H2BC14,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NHEJ1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ST3GAL1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FXYD5,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ZNF547,,,,,,,,,,,,,,,,,,,,,,,,,,
,,KLC2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,EYS,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LSG1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NUP160,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CEP350,,,,,,,,,,,,,,,,,,,,,,,,,,
,,H2AC18,,,,,,,,,,,,,,,,,,,,,,,,,,
,,H2AC19,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SIN3B,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ENPP7,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PFDN4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ZNF644,,,,,,,,,,,,,,,,,,,,,,,,,,
,,COMMD6,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MINDY1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,APOC1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TICAM1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DPY19L4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LY6E,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ULK2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,EDEM3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BBS7,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ARHGAP33,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MAGEA5P,,,,,,,,,,,,,,,,,,,,,,,,,,
,,WDR54,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HEATR4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FAM228B,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TASP1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GSTM4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HMX2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HDDC2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LINC00934,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RBBP8,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DOCK5,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GATA6-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,VANGL1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,KLRC4-KLRK1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,KLRK1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CRH,,,,,,,,,,,,,,,,,,,,,,,,,,
,,KLHDC4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CMAHP,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GFUS,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TLCD2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAS1L,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TNNC1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SNHG33,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CBR1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RARRES2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ZNF133,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CEMIP2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SCARNA13,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ZNF619,,,,,,,,,,,,,,,,,,,,,,,,,,
,,IQCK,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NOL3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,OGFOD3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TOM1L1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,IGHM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SELENOO,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CARF,,,,,,,,,,,,,,,,,,,,,,,,,,
,,STKLD1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MAP2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C17orf100,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ANPEP,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GAB2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,UFL1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ASTE1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,AP5B1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,INE1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,N4BP2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,YRDC,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SIL1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ACP5,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DLL1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PHKB,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SAC3D1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,AGAP11,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ITGA5,,,,,,,,,,,,,,,,,,,,,,,,,,
,,KREMEN2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TTC7B-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SYMPK,,,,,,,,,,,,,,,,,,,,,,,,,,
,,INO80D-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ATP2B1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,POLR1HASP,,,,,,,,,,,,,,,,,,,,,,,,,,
,,OTOA,,,,,,,,,,,,,,,,,,,,,,,,,,
,,OTOAP1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MIR186,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P4HA2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RAG1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,STMN3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,EIF3LP3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LINC00973,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C2orf74,,,,,,,,,,,,,,,,,,,,,,,,,,
,,WNT9A,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HCP5B,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MOCS2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PNKP,,,,,,,,,,,,,,,,,,,,,,,,,,
,,KCTD2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LRRC8C,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RHOG,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PGAP6,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MFSD12,,,,,,,,,,,,,,,,,,,,,,,,,,
,,IGKV1OR-2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,IGKV1OR-3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,IGKV1OR1-1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,IGKV1OR10-1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,IGKV1OR2-1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,IGKV1OR2-118,,,,,,,,,,,,,,,,,,,,,,,,,,
,,IGKV1OR2-2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,IGKV1OR9-1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,IGKV1OR9-2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TRAM2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PAXIP1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LBX2-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PLGLB2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ATP10D,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MSX2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RPF2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CALHM2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LDLRAP1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RBM6,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NDUFB7,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CPNE8,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GTF2IRD2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MINPP1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ID2-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LINC01943,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SOCAR,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ALAS1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TCF19,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ZNF322,,,,,,,,,,,,,,,,,,,,,,,,,,
,,KNTC1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FBXO42,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ZGLP1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FHAD1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NDE1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ZMAT5,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MB21D2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NPC1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RANBP9,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ERCC2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LIN52,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NAGA,,,,,,,,,,,,,,,,,,,,,,,,,,
,,STK19,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NRDE2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TBCK,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ATP6V0E1P2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LINC01189,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SLC25A25,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CTSLP8,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FAM200B,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MIR3142HG,,,,,,,,,,,,,,,,,,,,,,,,,,
,,REL,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SEMA7A,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CBX7,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PPARA,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BNC2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ZNF585A,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TRIM13,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PPFIA3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PDCD6,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CWC27,,,,,,,,,,,,,,,,,,,,,,,,,,
,,AGAP6,,,,,,,,,,,,,,,,,,,,,,,,,,
