MIR497HG,,,,,,,,,,,,,,,,,,,,,,,,,
SNORA16A,,,,,,,,,,,,,,,,,,,,,,,,,
DPYD,,,,,,,,,,,,,,,,,,,,,,,,,
GTF2IRD2B,,,,,,,,,,,,,,,,,,,,,,,,,
UNC5B,,,,,,,,,,,,,,,,,,,,,,,,,
NDUFB2,,,,,,,,,,,,,,,,,,,,,,,,,
SMC3,,,,,,,,,,,,,,,,,,,,,,,,,
ZNF688,,,,,,,,,,,,,,,,,,,,,,,,,
CEACAM19,,,,,,,,,,,,,,,,,,,,,,,,,
PTCD1,,,,,,,,,,,,,,,,,,,,,,,,,
CPT1A,,,,,,,,,,,,,,,,,,,,,,,,,
ELN,,,,,,,,,,,,,,,,,,,,,,,,,
EMC1,,,,,,,,,,,,,,,,,,,,,,,,,
COX6B1,,,,,,,,,,,,,,,,,,,,,,,,,
IGLV3-25,,,,,,,,,,,,,,,,,,,,,,,,,
RAD54L2,,,,,,,,,,,,,,,,,,,,,,,,,
SLC46A1,,,,,,,,,,,,,,,,,,,,,,,,,
LARGE-AS1,,,,,,,,,,,,,,,,,,,,,,,,,
NDUFA1,,,,,,,,,,,,,,,,,,,,,,,,,
AGPS,,,,,,,,,,,,,,,,,,,,,,,,,
ZDHHC5,,,,,,,,,,,,,,,,,,,,,,,,,
GTSE1,,,,,,,,,,,,,,,,,,,,,,,,,
LSM11,,,,,,,,,,,,,,,,,,,,,,,,,
GALNT14,,,,,,,,,,,,,,,,,,,,,,,,,
RAB2B,,,,,,,,,,,,,,,,,,,,,,,,,
IREB2,,,,,,,,,,,,,,,,,,,,,,,,,
TCAF1,,,,,,,,,,,,,,,,,,,,,,,,,
PCGF5,,,,,,,,,,,,,,,,,,,,,,,,,
C20orf204,,,,,,,,,,,,,,,,,,,,,,,,,
LPP-AS2,,,,,,,,,,,,,,,,,,,,,,,,,
PTCD3,,,,,,,,,,,,,,,,,,,,,,,,,
CHCHD2P2,,,,,,,,,,,,,,,,,,,,,,,,,
CHCHD2P6,,,,,,,,,,,,,,,,,,,,,,,,,
KIF27,,,,,,,,,,,,,,,,,,,,,,,,,
LINC00115,,,,,,,,,,,,,,,,,,,,,,,,,
PRRT1,,,,,,,,,,,,,,,,,,,,,,,,,
GOLGA8Q,,,,,,,,,,,,,,,,,,,,,,,,,
CFAP298-TCP10L,,,,,,,,,,,,,,,,,,,,,,,,,
TNFAIP1,,,,,,,,,,,,,,,,,,,,,,,,,
KDM4A,,,,,,,,,,,,,,,,,,,,,,,,,
RNPEPL1,,,,,,,,,,,,,,,,,,,,,,,,,
ZNF483,,,,,,,,,,,,,,,,,,,,,,,,,
SENP6,,,,,,,,,,,,,,,,,,,,,,,,,
PHB1P19,,,,,,,,,,,,,,,,,,,,,,,,,
RTKN2,,,,,,,,,,,,,,,,,,,,,,,,,
NEK7,,,,,,,,,,,,,,,,,,,,,,,,,
IRGQ,,,,,,,,,,,,,,,,,,,,,,,,,
RSPH10B,,,,,,,,,,,,,,,,,,,,,,,,,
RSPH10B2,,,,,,,,,,,,,,,,,,,,,,,,,
DGKH,,,,,,,,,,,,,,,,,,,,,,,,,
TMEM30A,,,,,,,,,,,,,,,,,,,,,,,,,
MAP1A,,,,,,,,,,,,,,,,,,,,,,,,,
SRPK2,,,,,,,,,,,,,,,,,,,,,,,,,
RASL12,,,,,,,,,,,,,,,,,,,,,,,,,
TPP2,,,,,,,,,,,,,,,,,,,,,,,,,
LOXL2,,,,,,,,,,,,,,,,,,,,,,,,,
AARS1,,,,,,,,,,,,,,,,,,,,,,,,,
ABTB3,,,,,,,,,,,,,,,,,,,,,,,,,
CCDC112,,,,,,,,,,,,,,,,,,,,,,,,,
PTK2,,,,,,,,,,,,,,,,,,,,,,,,,
GP6-AS1,,,,,,,,,,,,,,,,,,,,,,,,,
DCAF16,,,,,,,,,,,,,,,,,,,,,,,,,
XPO7,,,,,,,,,,,,,,,,,,,,,,,,,
RWDD2B,,,,,,,,,,,,,,,,,,,,,,,,,
ABCF1,,,,,,,,,,,,,,,,,,,,,,,,,
AMN,,,,,,,,,,,,,,,,,,,,,,,,,
LINC01770,,,,,,,,,,,,,,,,,,,,,,,,,
HMMR-AS1,,,,,,,,,,,,,,,,,,,,,,,,,
PTPDC1,,,,,,,,,,,,,,,,,,,,,,,,,
DNAJC13,,,,,,,,,,,,,,,,,,,,,,,,,
NOL10,,,,,,,,,,,,,,,,,,,,,,,,,
HSPA1A,,,,,,,,,,,,,,,,,,,,,,,,,
CD63-AS1,,,,,,,,,,,,,,,,,,,,,,,,,
DRICH1,,,,,,,,,,,,,,,,,,,,,,,,,
RNF6,,,,,,,,,,,,,,,,,,,,,,,,,
UNC45A,,,,,,,,,,,,,,,,,,,,,,,,,
FSCN1,,,,,,,,,,,,,,,,,,,,,,,,,
NUP43,,,,,,,,,,,,,,,,,,,,,,,,,
HADH,,,,,,,,,,,,,,,,,,,,,,,,,
RSF1,,,,,,,,,,,,,,,,,,,,,,,,,
GALNT6,,,,,,,,,,,,,,,,,,,,,,,,,
PCDHGC3,,,,,,,,,,,,,,,,,,,,,,,,,
TRIM61,,,,,,,,,,,,,,,,,,,,,,,,,
SS18L1,,,,,,,,,,,,,,,,,,,,,,,,,
DNAJC3,,,,,,,,,,,,,,,,,,,,,,,,,
LRATD2,,,,,,,,,,,,,,,,,,,,,,,,,
ADAD2,,,,,,,,,,,,,,,,,,,,,,,,,
RPS19BP1,,,,,,,,,,,,,,,,,,,,,,,,,
SPTLC1,,,,,,,,,,,,,,,,,,,,,,,,,
SLC3A1,,,,,,,,,,,,,,,,,,,,,,,,,
PCDHGC4,,,,,,,,,,,,,,,,,,,,,,,,,
PCDHGC5,,,,,,,,,,,,,,,,,,,,,,,,,
G6PD,,,,,,,,,,,,,,,,,,,,,,,,,
KLF3-AS1,,,,,,,,,,,,,,,,,,,,,,,,,
LINC00482,,,,,,,,,,,,,,,,,,,,,,,,,
SPARC,,,,,,,,,,,,,,,,,,,,,,,,,
MOB4,,,,,,,,,,,,,,,,,,,,,,,,,
TCF19,,,,,,,,,,,,,,,,,,,,,,,,,
ZC3H14,,,,,,,,,,,,,,,,,,,,,,,,,
HEY1,,,,,,,,,,,,,,,,,,,,,,,,,
UBE2Z,,,,,,,,,,,,,,,,,,,,,,,,,
KIF26A,,,,,,,,,,,,,,,,,,,,,,,,,
SAP25,,,,,,,,,,,,,,,,,,,,,,,,,
TXNDC16,,,,,,,,,,,,,,,,,,,,,,,,,
FAM13A-AS1,,,,,,,,,,,,,,,,,,,,,,,,,
WTAPP2,,,,,,,,,,,,,,,,,,,,,,,,,
ADAM22,,,,,,,,,,,,,,,,,,,,,,,,,
AAR2,,,,,,,,,,,,,,,,,,,,,,,,,
RALGAPA1P1,,,,,,,,,,,,,,,,,,,,,,,,,
PLCXD1,,,,,,,,,,,,,,,,,,,,,,,,,
GNAZ,,,,,,,,,,,,,,,,,,,,,,,,,
KCNMB2,,,,,,,,,,,,,,,,,,,,,,,,,
SSBP4,,,,,,,,,,,,,,,,,,,,,,,,,
SLC16A7,,,,,,,,,,,,,,,,,,,,,,,,,
WDR3,,,,,,,,,,,,,,,,,,,,,,,,,
SNURF,,,,,,,,,,,,,,,,,,,,,,,,,
SLC5A7,,,,,,,,,,,,,,,,,,,,,,,,,
C1RL,,,,,,,,,,,,,,,,,,,,,,,,,
GTF2H2C,,,,,,,,,,,,,,,,,,,,,,,,,
COG5,,,,,,,,,,,,,,,,,,,,,,,,,
PPRC1,,,,,,,,,,,,,,,,,,,,,,,,,
PAPSS2,,,,,,,,,,,,,,,,,,,,,,,,,
ERC1,,,,,,,,,,,,,,,,,,,,,,,,,
DRAP1,,,,,,,,,,,,,,,,,,,,,,,,,
PIAS2,,,,,,,,,,,,,,,,,,,,,,,,,
AKR1B1,,,,,,,,,,,,,,,,,,,,,,,,,
RALBP1,,,,,,,,,,,,,,,,,,,,,,,,,
ENSAP2,,,,,,,,,,,,,,,,,,,,,,,,,
SESTD1,,,,,,,,,,,,,,,,,,,,,,,,,
FNDC3B,,,,,,,,,,,,,,,,,,,,,,,,,
TRIM60P18,,,,,,,,,,,,,,,,,,,,,,,,,
STK32B,,,,,,,,,,,,,,,,,,,,,,,,,
TRIB2,,,,,,,,,,,,,,,,,,,,,,,,,
GRK3,,,,,,,,,,,,,,,,,,,,,,,,,
SLC25A5,,,,,,,,,,,,,,,,,,,,,,,,,
CTSB,,,,,,,,,,,,,,,,,,,,,,,,,
SNHG20,,,,,,,,,,,,,,,,,,,,,,,,,
RRN3P3,,,,,,,,,,,,,,,,,,,,,,,,,
FTH1,,,,,,,,,,,,,,,,,,,,,,,,,
AQP6,,,,,,,,,,,,,,,,,,,,,,,,,
NSF,,,,,,,,,,,,,,,,,,,,,,,,,
WDR26,,,,,,,,,,,,,,,,,,,,,,,,,
USP36,,,,,,,,,,,,,,,,,,,,,,,,,
UBE2L3,,,,,,,,,,,,,,,,,,,,,,,,,
CHN1,,,,,,,,,,,,,,,,,,,,,,,,,
CCNB1IP1,,,,,,,,,,,,,,,,,,,,,,,,,
PLCXD2,,,,,,,,,,,,,,,,,,,,,,,,,
RUNX3,,,,,,,,,,,,,,,,,,,,,,,,,
PI4K2B,,,,,,,,,,,,,,,,,,,,,,,,,
GLYCTK,,,,,,,,,,,,,,,,,,,,,,,,,
TSHZ1,,,,,,,,,,,,,,,,,,,,,,,,,
RBM46,,,,,,,,,,,,,,,,,,,,,,,,,
TPGS2,,,,,,,,,,,,,,,,,,,,,,,,,
WDPCP,,,,,,,,,,,,,,,,,,,,,,,,,
CCL16,,,,,,,,,,,,,,,,,,,,,,,,,
HK1,,,,,,,,,,,,,,,,,,,,,,,,,
CHKB-DT,,,,,,,,,,,,,,,,,,,,,,,,,
OLFM4,,,,,,,,,,,,,,,,,,,,,,,,,
TPI1P1,,,,,,,,,,,,,,,,,,,,,,,,,
RB1CC1,,,,,,,,,,,,,,,,,,,,,,,,,
NDUFA8,,,,,,,,,,,,,,,,,,,,,,,,,
RBM33-DT,,,,,,,,,,,,,,,,,,,,,,,,,
SERINC1,,,,,,,,,,,,,,,,,,,,,,,,,
LPIN2,,,,,,,,,,,,,,,,,,,,,,,,,
YBEY,,,,,,,,,,,,,,,,,,,,,,,,,
UPF3B,,,,,,,,,,,,,,,,,,,,,,,,,
KPNA2,,,,,,,,,,,,,,,,,,,,,,,,,
KPNA2P3,,,,,,,,,,,,,,,,,,,,,,,,,
RPS6KA3,,,,,,,,,,,,,,,,,,,,,,,,,
RASA4DP,,,,,,,,,,,,,,,,,,,,,,,,,
SRGAP2,,,,,,,,,,,,,,,,,,,,,,,,,
WDR27,,,,,,,,,,,,,,,,,,,,,,,,,
FGF10,,,,,,,,,,,,,,,,,,,,,,,,,
UBASH3B,,,,,,,,,,,,,,,,,,,,,,,,,
KATNBL1,,,,,,,,,,,,,,,,,,,,,,,,,
NUS1P1,,,,,,,,,,,,,,,,,,,,,,,,,
OSMR,,,,,,,,,,,,,,,,,,,,,,,,,
EXTL3,,,,,,,,,,,,,,,,,,,,,,,,,
PP2D1,,,,,,,,,,,,,,,,,,,,,,,,,
BLM,,,,,,,,,,,,,,,,,,,,,,,,,
ARL15,,,,,,,,,,,,,,,,,,,,,,,,,
ATAD3A,,,,,,,,,,,,,,,,,,,,,,,,,
SNORA67,,,,,,,,,,,,,,,,,,,,,,,,,
TMEM38B,,,,,,,,,,,,,,,,,,,,,,,,,
MBD6,,,,,,,,,,,,,,,,,,,,,,,,,
RPAP3-DT,,,,,,,,,,,,,,,,,,,,,,,,,
ADAM8,,,,,,,,,,,,,,,,,,,,,,,,,
RHEBP1,,,,,,,,,,,,,,,,,,,,,,,,,
RHEBP2,,,,,,,,,,,,,,,,,,,,,,,,,
ANKRD23,,,,,,,,,,,,,,,,,,,,,,,,,
STK25,,,,,,,,,,,,,,,,,,,,,,,,,
APTX,,,,,,,,,,,,,,,,,,,,,,,,,
MYO1C,,,,,,,,,,,,,,,,,,,,,,,,,
CYB5RL,,,,,,,,,,,,,,,,,,,,,,,,,
REEP2,,,,,,,,,,,,,,,,,,,,,,,,,
SBSPON,,,,,,,,,,,,,,,,,,,,,,,,,
RINT1,,,,,,,,,,,,,,,,,,,,,,,,,
IVNS1ABP,,,,,,,,,,,,,,,,,,,,,,,,,
DIAPH2-AS1,,,,,,,,,,,,,,,,,,,,,,,,,
DDX31,,,,,,,,,,,,,,,,,,,,,,,,,
ZNF84,,,,,,,,,,,,,,,,,,,,,,,,,
GALNT17,,,,,,,,,,,,,,,,,,,,,,,,,
PSMC4,,,,,,,,,,,,,,,,,,,,,,,,,
MIS18A,,,,,,,,,,,,,,,,,,,,,,,,,
CABLES2,,,,,,,,,,,,,,,,,,,,,,,,,
ANKRD16,,,,,,,,,,,,,,,,,,,,,,,,,
PTP4A1,,,,,,,,,,,,,,,,,,,,,,,,,
ADCY3,,,,,,,,,,,,,,,,,,,,,,,,,
NGFR,,,,,,,,,,,,,,,,,,,,,,,,,
RAB3IP,,,,,,,,,,,,,,,,,,,,,,,,,
RCHY1,,,,,,,,,,,,,,,,,,,,,,,,,
PDPR,,,,,,,,,,,,,,,,,,,,,,,,,
PARP6,,,,,,,,,,,,,,,,,,,,,,,,,
LINC01797,,,,,,,,,,,,,,,,,,,,,,,,,
RECK,,,,,,,,,,,,,,,,,,,,,,,,,
SH3GL1,,,,,,,,,,,,,,,,,,,,,,,,,
BCO2,,,,,,,,,,,,,,,,,,,,,,,,,
EMC7,,,,,,,,,,,,,,,,,,,,,,,,,
CKAP2,,,,,,,,,,,,,,,,,,,,,,,,,
COMMD7,,,,,,,,,,,,,,,,,,,,,,,,,
ARHGAP29,,,,,,,,,,,,,,,,,,,,,,,,,
PCDHGB7,,,,,,,,,,,,,,,,,,,,,,,,,
PA2G4P2,,,,,,,,,,,,,,,,,,,,,,,,,
MAPKAPK3,,,,,,,,,,,,,,,,,,,,,,,,,
MAP2K5,,,,,,,,,,,,,,,,,,,,,,,,,
NIPSNAP3B,,,,,,,,,,,,,,,,,,,,,,,,,
RPL29P11,,,,,,,,,,,,,,,,,,,,,,,,,
NOMO3,,,,,,,,,,,,,,,,,,,,,,,,,
UQCR11,,,,,,,,,,,,,,,,,,,,,,,,,
PRRC1,,,,,,,,,,,,,,,,,,,,,,,,,
NUDT3,,,,,,,,,,,,,,,,,,,,,,,,,
NOM1,,,,,,,,,,,,,,,,,,,,,,,,,
KIFC1,,,,,,,,,,,,,,,,,,,,,,,,,
ARPC1B,,,,,,,,,,,,,,,,,,,,,,,,,
GINS2,,,,,,,,,,,,,,,,,,,,,,,,,
SNRPCP11,,,,,,,,,,,,,,,,,,,,,,,,,
KLHL4,,,,,,,,,,,,,,,,,,,,,,,,,
USP6,,,,,,,,,,,,,,,,,,,,,,,,,
HIGD1A,,,,,,,,,,,,,,,,,,,,,,,,,
TIGD5,,,,,,,,,,,,,,,,,,,,,,,,,
UST,,,,,,,,,,,,,,,,,,,,,,,,,
TRBC2,,,,,,,,,,,,,,,,,,,,,,,,,
MALINC1,,,,,,,,,,,,,,,,,,,,,,,,,
ADCYAP1R1,,,,,,,,,,,,,,,,,,,,,,,,,
EHD2,,,,,,,,,,,,,,,,,,,,,,,,,
WASF1,,,,,,,,,,,,,,,,,,,,,,,,,
STX8,,,,,,,,,,,,,,,,,,,,,,,,,
CPOX,,,,,,,,,,,,,,,,,,,,,,,,,
NPEPPSP1,,,,,,,,,,,,,,,,,,,,,,,,,
PIANP,,,,,,,,,,,,,,,,,,,,,,,,,
ZNF793,,,,,,,,,,,,,,,,,,,,,,,,,
CAPN1,,,,,,,,,,,,,,,,,,,,,,,,,
PLS3,,,,,,,,,,,,,,,,,,,,,,,,,
TMEM109,,,,,,,,,,,,,,,,,,,,,,,,,
NUTF2P2,,,,,,,,,,,,,,,,,,,,,,,,,
CDKN2AIPNL,,,,,,,,,,,,,,,,,,,,,,,,,
TPST2,,,,,,,,,,,,,,,,,,,,,,,,,
RN7SKP187,,,,,,,,,,,,,,,,,,,,,,,,,
GGT1,,,,,,,,,,,,,,,,,,,,,,,,,
GMPS,,,,,,,,,,,,,,,,,,,,,,,,,
PNMA8A,,,,,,,,,,,,,,,,,,,,,,,,,
EMG1,,,,,,,,,,,,,,,,,,,,,,,,,
KLF6,,,,,,,,,,,,,,,,,,,,,,,,,
BNIP3L,,,,,,,,,,,,,,,,,,,,,,,,,
SEC24A,,,,,,,,,,,,,,,,,,,,,,,,,
PGF,,,,,,,,,,,,,,,,,,,,,,,,,
PAPLN-AS1,,,,,,,,,,,,,,,,,,,,,,,,,
RAI14,,,,,,,,,,,,,,,,,,,,,,,,,
NELFCD,,,,,,,,,,,,,,,,,,,,,,,,,
CRACR2B,,,,,,,,,,,,,,,,,,,,,,,,,
TXN,,,,,,,,,,,,,,,,,,,,,,,,,
ALS2,,,,,,,,,,,,,,,,,,,,,,,,,
SNORD8,,,,,,,,,,,,,,,,,,,,,,,,,
ALDH1A3,,,,,,,,,,,,,,,,,,,,,,,,,
FMO1,,,,,,,,,,,,,,,,,,,,,,,,,
PMS2P14,,,,,,,,,,,,,,,,,,,,,,,,,
PMS2P6,,,,,,,,,,,,,,,,,,,,,,,,,
PMS2P8,,,,,,,,,,,,,,,,,,,,,,,,,
SMAP1,,,,,,,,,,,,,,,,,,,,,,,,,
EIF3I,,,,,,,,,,,,,,,,,,,,,,,,,
ABCG1,,,,,,,,,,,,,,,,,,,,,,,,,
GOT1,,,,,,,,,,,,,,,,,,,,,,,,,
FTSJ1,,,,,,,,,,,,,,,,,,,,,,,,,
ZNF605,,,,,,,,,,,,,,,,,,,,,,,,,
EIF3LP3,,,,,,,,,,,,,,,,,,,,,,,,,
NDUFS8,,,,,,,,,,,,,,,,,,,,,,,,,
UBL4A,,,,,,,,,,,,,,,,,,,,,,,,,
MED8,,,,,,,,,,,,,,,,,,,,,,,,,
SMIM10L3,,,,,,,,,,,,,,,,,,,,,,,,,
RNF2,,,,,,,,,,,,,,,,,,,,,,,,,
KIF16B,,,,,,,,,,,,,,,,,,,,,,,,,
THY1,,,,,,,,,,,,,,,,,,,,,,,,,
SPANXA1,,,,,,,,,,,,,,,,,,,,,,,,,
SPANXA2,,,,,,,,,,,,,,,,,,,,,,,,,
TSPYL4,,,,,,,,,,,,,,,,,,,,,,,,,
BHMT2,,,,,,,,,,,,,,,,,,,,,,,,,
SND1,,,,,,,,,,,,,,,,,,,,,,,,,
ENAM,,,,,,,,,,,,,,,,,,,,,,,,,
METTL6,,,,,,,,,,,,,,,,,,,,,,,,,
CAPNS1,,,,,,,,,,,,,,,,,,,,,,,,,
RDM1,,,,,,,,,,,,,,,,,,,,,,,,,
FOXO4,,,,,,,,,,,,,,,,,,,,,,,,,
PROX1,,,,,,,,,,,,,,,,,,,,,,,,,
PTER,,,,,,,,,,,,,,,,,,,,,,,,,
HDLBP,,,,,,,,,,,,,,,,,,,,,,,,,
PIGY,,,,,,,,,,,,,,,,,,,,,,,,,
PYURF,,,,,,,,,,,,,,,,,,,,,,,,,
MTA3,,,,,,,,,,,,,,,,,,,,,,,,,
SPANXC,,,,,,,,,,,,,,,,,,,,,,,,,
ZFYVE16,,,,,,,,,,,,,,,,,,,,,,,,,
SNX10,,,,,,,,,,,,,,,,,,,,,,,,,
CDH15,,,,,,,,,,,,,,,,,,,,,,,,,
APLF,,,,,,,,,,,,,,,,,,,,,,,,,
DLG4,,,,,,,,,,,,,,,,,,,,,,,,,
PVR,,,,,,,,,,,,,,,,,,,,,,,,,
FAM95B1,,,,,,,,,,,,,,,,,,,,,,,,,
GTF3C4,,,,,,,,,,,,,,,,,,,,,,,,,
POLR2J4,,,,,,,,,,,,,,,,,,,,,,,,,
MMRN1,,,,,,,,,,,,,,,,,,,,,,,,,
SYCP1,,,,,,,,,,,,,,,,,,,,,,,,,
CACNA1C,,,,,,,,,,,,,,,,,,,,,,,,,
SPAST,,,,,,,,,,,,,,,,,,,,,,,,,
CEBPZOS,,,,,,,,,,,,,,,,,,,,,,,,,
MAP1B,,,,,,,,,,,,,,,,,,,,,,,,,
OGFRL1,,,,,,,,,,,,,,,,,,,,,,,,,
FSD1L,,,,,,,,,,,,,,,,,,,,,,,,,
SYNJ2BP-COX16,,,,,,,,,,,,,,,,,,,,,,,,,
MFSD6,,,,,,,,,,,,,,,,,,,,,,,,,
GPT,,,,,,,,,,,,,,,,,,,,,,,,,
SLC38A10,,,,,,,,,,,,,,,,,,,,,,,,,
ZMYND8,,,,,,,,,,,,,,,,,,,,,,,,,
CYB561A3,,,,,,,,,,,,,,,,,,,,,,,,,
RTF2,,,,,,,,,,,,,,,,,,,,,,,,,
CCDC88A,,,,,,,,,,,,,,,,,,,,,,,,,
TMEM33,,,,,,,,,,,,,,,,,,,,,,,,,
ANKRD10-IT1,,,,,,,,,,,,,,,,,,,,,,,,,
LEF1,,,,,,,,,,,,,,,,,,,,,,,,,
ZNF829,,,,,,,,,,,,,,,,,,,,,,,,,
MCM3AP-AS1,,,,,,,,,,,,,,,,,,,,,,,,,
MGAT1,,,,,,,,,,,,,,,,,,,,,,,,,
INCENP,,,,,,,,,,,,,,,,,,,,,,,,,
FGFR1,,,,,,,,,,,,,,,,,,,,,,,,,
ADAM10,,,,,,,,,,,,,,,,,,,,,,,,,
STOM,,,,,,,,,,,,,,,,,,,,,,,,,
NDN,,,,,,,,,,,,,,,,,,,,,,,,,
F11R,,,,,,,,,,,,,,,,,,,,,,,,,
CMAS,,,,,,,,,,,,,,,,,,,,,,,,,
SYNDIG1,,,,,,,,,,,,,,,,,,,,,,,,,
PDK1,,,,,,,,,,,,,,,,,,,,,,,,,
MAP1S,,,,,,,,,,,,,,,,,,,,,,,,,
BRD8,,,,,,,,,,,,,,,,,,,,,,,,,
SAMM50,,,,,,,,,,,,,,,,,,,,,,,,,
FKBP1A,,,,,,,,,,,,,,,,,,,,,,,,,
HLA-DRB1,,,,,,,,,,,,,,,,,,,,,,,,,
GGCT,,,,,,,,,,,,,,,,,,,,,,,,,
DSTN,,,,,,,,,,,,,,,,,,,,,,,,,
RBM14-RBM4,,,,,,,,,,,,,,,,,,,,,,,,,
PCDHGA11,,,,,,,,,,,,,,,,,,,,,,,,,
ZFP41,,,,,,,,,,,,,,,,,,,,,,,,,
RNF115,,,,,,,,,,,,,,,,,,,,,,,,,
GLTP,,,,,,,,,,,,,,,,,,,,,,,,,
LINC01128,,,,,,,,,,,,,,,,,,,,,,,,,
CCDC85C,,,,,,,,,,,,,,,,,,,,,,,,,
ZFP1,,,,,,,,,,,,,,,,,,,,,,,,,
SLCO1B1,,,,,,,,,,,,,,,,,,,,,,,,,
PKIA,,,,,,,,,,,,,,,,,,,,,,,,,
SAP30,,,,,,,,,,,,,,,,,,,,,,,,,
RPS17P5,,,,,,,,,,,,,,,,,,,,,,,,,
NTAN1,,,,,,,,,,,,,,,,,,,,,,,,,
CIMIP2A,,,,,,,,,,,,,,,,,,,,,,,,,
GCA,,,,,,,,,,,,,,,,,,,,,,,,,
LINC03043,,,,,,,,,,,,,,,,,,,,,,,,,
TTC9B,,,,,,,,,,,,,,,,,,,,,,,,,
ARMT1,,,,,,,,,,,,,,,,,,,,,,,,,
FAM24B,,,,,,,,,,,,,,,,,,,,,,,,,
PHRF1,,,,,,,,,,,,,,,,,,,,,,,,,
HLTF,,,,,,,,,,,,,,,,,,,,,,,,,
CAMK2N2,,,,,,,,,,,,,,,,,,,,,,,,,
HIVEP3,,,,,,,,,,,,,,,,,,,,,,,,,
ZNF440,,,,,,,,,,,,,,,,,,,,,,,,,
CYP19A1,,,,,,,,,,,,,,,,,,,,,,,,,
RIC8A,,,,,,,,,,,,,,,,,,,,,,,,,
PCDHGA1,,,,,,,,,,,,,,,,,,,,,,,,,
PCDHGA2,,,,,,,,,,,,,,,,,,,,,,,,,
PCDHGA3,,,,,,,,,,,,,,,,,,,,,,,,,
PCDHGA10,,,,,,,,,,,,,,,,,,,,,,,,,
CSNK2A1,,,,,,,,,,,,,,,,,,,,,,,,,
PCDHGB5,,,,,,,,,,,,,,,,,,,,,,,,,
SYNE4,,,,,,,,,,,,,,,,,,,,,,,,,
ECI2,,,,,,,,,,,,,,,,,,,,,,,,,
ZNHIT1,,,,,,,,,,,,,,,,,,,,,,,,,
RN7SKP88,,,,,,,,,,,,,,,,,,,,,,,,,
LRP10,,,,,,,,,,,,,,,,,,,,,,,,,
COQ2,,,,,,,,,,,,,,,,,,,,,,,,,
ERMP1,,,,,,,,,,,,,,,,,,,,,,,,,
RNF8,,,,,,,,,,,,,,,,,,,,,,,,,
RPS6KA2,,,,,,,,,,,,,,,,,,,,,,,,,
AHCTF1,,,,,,,,,,,,,,,,,,,,,,,,,
ICA1,,,,,,,,,,,,,,,,,,,,,,,,,
INPP5A,,,,,,,,,,,,,,,,,,,,,,,,,
MSANTD1,,,,,,,,,,,,,,,,,,,,,,,,,
AK6,,,,,,,,,,,,,,,,,,,,,,,,,
ZNF625,,,,,,,,,,,,,,,,,,,,,,,,,
PIGC,,,,,,,,,,,,,,,,,,,,,,,,,
COMMD9,,,,,,,,,,,,,,,,,,,,,,,,,
MTHFD1,,,,,,,,,,,,,,,,,,,,,,,,,
TRAM2,,,,,,,,,,,,,,,,,,,,,,,,,
PGK1,,,,,,,,,,,,,,,,,,,,,,,,,
MRPS30,,,,,,,,,,,,,,,,,,,,,,,,,
CDK7P1,,,,,,,,,,,,,,,,,,,,,,,,,
FOXG1,,,,,,,,,,,,,,,,,,,,,,,,,
PNMA1,,,,,,,,,,,,,,,,,,,,,,,,,
HSPD1P1,,,,,,,,,,,,,,,,,,,,,,,,,
KIF3A,,,,,,,,,,,,,,,,,,,,,,,,,
REXO2,,,,,,,,,,,,,,,,,,,,,,,,,
F11-AS1,,,,,,,,,,,,,,,,,,,,,,,,,
MIR6755,,,,,,,,,,,,,,,,,,,,,,,,,
TMEM65,,,,,,,,,,,,,,,,,,,,,,,,,
NET1,,,,,,,,,,,,,,,,,,,,,,,,,
REPS1,,,,,,,,,,,,,,,,,,,,,,,,,
ZNF518B,,,,,,,,,,,,,,,,,,,,,,,,,
MRPS12,,,,,,,,,,,,,,,,,,,,,,,,,
NKX2-8,,,,,,,,,,,,,,,,,,,,,,,,,
CTNNA1,,,,,,,,,,,,,,,,,,,,,,,,,
APOH,,,,,,,,,,,,,,,,,,,,,,,,,
KLK15,,,,,,,,,,,,,,,,,,,,,,,,,
DPP4,,,,,,,,,,,,,,,,,,,,,,,,,
MGAT4B,,,,,,,,,,,,,,,,,,,,,,,,,
LINC02345,,,,,,,,,,,,,,,,,,,,,,,,,
GALNT4,,,,,,,,,,,,,,,,,,,,,,,,,
POC1B-GALNT4,,,,,,,,,,,,,,,,,,,,,,,,,
CCDC138,,,,,,,,,,,,,,,,,,,,,,,,,
PET117,,,,,,,,,,,,,,,,,,,,,,,,,
DOC2B,,,,,,,,,,,,,,,,,,,,,,,,,
ITGB3BP,,,,,,,,,,,,,,,,,,,,,,,,,
NDUFS6,,,,,,,,,,,,,,,,,,,,,,,,,
ELMOD2,,,,,,,,,,,,,,,,,,,,,,,,,
RAPGEF4-AS1,,,,,,,,,,,,,,,,,,,,,,,,,
UBTD1,,,,,,,,,,,,,,,,,,,,,,,,,
ZMYM3,,,,,,,,,,,,,,,,,,,,,,,,,
DLGAP4,,,,,,,,,,,,,,,,,,,,,,,,,
TPCN1,,,,,,,,,,,,,,,,,,,,,,,,,
MAMDC4,,,,,,,,,,,,,,,,,,,,,,,,,
ZNF554,,,,,,,,,,,,,,,,,,,,,,,,,
ASB13,,,,,,,,,,,,,,,,,,,,,,,,,
POLR3A,,,,,,,,,,,,,,,,,,,,,,,,,
ZNF428,,,,,,,,,,,,,,,,,,,,,,,,,
