U2AF2,COG3,,,,,,,,,,,,,,,,,,,,,,,
GLS,INE1,,,,,,,,,,,,,,,,,,,,,,,
PDCL,ABTB2,,,,,,,,,,,,,,,,,,,,,,,
DBR1,SETD4,,,,,,,,,,,,,,,,,,,,,,,
THUMPD1,PPIF,,,,,,,,,,,,,,,,,,,,,,,
CA4,CPB2-AS1,,,,,,,,,,,,,,,,,,,,,,,
AIRIM,LRCH4,,,,,,,,,,,,,,,,,,,,,,,
TMEM245,C1GALT1,,,,,,,,,,,,,,,,,,,,,,,
SRGAP2B,SNORA55,,,,,,,,,,,,,,,,,,,,,,,
NME7,GRPEL1,,,,,,,,,,,,,,,,,,,,,,,
TMEM14A,CLEC4A,,,,,,,,,,,,,,,,,,,,,,,
PPIL6,RAD51AP1,,,,,,,,,,,,,,,,,,,,,,,
LINC01393,IMP4,,,,,,,,,,,,,,,,,,,,,,,
FCRL4,COMMD4,,,,,,,,,,,,,,,,,,,,,,,
WDR82,IFIT2,,,,,,,,,,,,,,,,,,,,,,,
UBB,NLK,,,,,,,,,,,,,,,,,,,,,,,
SLC44A3-AS1,MTX2,,,,,,,,,,,,,,,,,,,,,,,
MYBL1,RAP1GDS1,,,,,,,,,,,,,,,,,,,,,,,
ABHD17B,ALG3,,,,,,,,,,,,,,,,,,,,,,,
RPN2,TMEM104,,,,,,,,,,,,,,,,,,,,,,,
NUP107-DT,RPP25,,,,,,,,,,,,,,,,,,,,,,,
DAZAP1,ASS1,,,,,,,,,,,,,,,,,,,,,,,
CAND1,LLGL1,,,,,,,,,,,,,,,,,,,,,,,
RAB14,STX16,,,,,,,,,,,,,,,,,,,,,,,
SMIM11,NFXL1,,,,,,,,,,,,,,,,,,,,,,,
ACTR3BP1,SLC4A2,,,,,,,,,,,,,,,,,,,,,,,
DNAJC21,COPRS,,,,,,,,,,,,,,,,,,,,,,,
MEIS3P1,TRPV3,,,,,,,,,,,,,,,,,,,,,,,
MEIS3P2,GABBR1,,,,,,,,,,,,,,,,,,,,,,,
SNX18,PLEKHG3,,,,,,,,,,,,,,,,,,,,,,,
XACT,ATG16L2,,,,,,,,,,,,,,,,,,,,,,,
YWHAQ,DDX39A,,,,,,,,,,,,,,,,,,,,,,,
PINK1-AS,FBXO22,,,,,,,,,,,,,,,,,,,,,,,
LINC01692,RTKN,,,,,,,,,,,,,,,,,,,,,,,
PPT1,NDUFB2,,,,,,,,,,,,,,,,,,,,,,,
IGLV3-21,WIPI2,,,,,,,,,,,,,,,,,,,,,,,
RBPJ,RELT,,,,,,,,,,,,,,,,,,,,,,,
PPP1R3B-DT,RUNDC3A,,,,,,,,,,,,,,,,,,,,,,,
DAG1,ALYREF,,,,,,,,,,,,,,,,,,,,,,,
LINC00868,NAGS,,,,,,,,,,,,,,,,,,,,,,,
NEDD9,SOCS4,,,,,,,,,,,,,,,,,,,,,,,
DDR1-DT,COG1,,,,,,,,,,,,,,,,,,,,,,,
PRORY,NYAP1,,,,,,,,,,,,,,,,,,,,,,,
ZNF664,WDR24,,,,,,,,,,,,,,,,,,,,,,,
RPL26P36,GABARAPL2,,,,,,,,,,,,,,,,,,,,,,,
RPL26P37,CTSC,,,,,,,,,,,,,,,,,,,,,,,
ATP6AP2,NOL12,,,,,,,,,,,,,,,,,,,,,,,
IQCH,ATG9B,,,,,,,,,,,,,,,,,,,,,,,
HMGN3,CLASRP,,,,,,,,,,,,,,,,,,,,,,,
PCDHB4,FHL3,,,,,,,,,,,,,,,,,,,,,,,
LINC00642,TRMT1,,,,,,,,,,,,,,,,,,,,,,,
KIF12,TTC36,,,,,,,,,,,,,,,,,,,,,,,
ATF2,LINC-PINT,,,,,,,,,,,,,,,,,,,,,,,
HSP90B1,AADAC,,,,,,,,,,,,,,,,,,,,,,,
SCAF11,SUGP1,,,,,,,,,,,,,,,,,,,,,,,
NUDT4B,UBN2,,,,,,,,,,,,,,,,,,,,,,,
ZNF445,LINC01619,,,,,,,,,,,,,,,,,,,,,,,
NCKAP1,GARS1-DT,,,,,,,,,,,,,,,,,,,,,,,
TSTD2,SLC39A11,,,,,,,,,,,,,,,,,,,,,,,
TMCC1,HPRT1,,,,,,,,,,,,,,,,,,,,,,,
CROCCP4,LHFPL1,,,,,,,,,,,,,,,,,,,,,,,
GBE1,RAB35,,,,,,,,,,,,,,,,,,,,,,,
GABRR2,TIMM50,,,,,,,,,,,,,,,,,,,,,,,
TLL1,POLR1H,,,,,,,,,,,,,,,,,,,,,,,
MATR3,MYO19,,,,,,,,,,,,,,,,,,,,,,,
TMED7,UQCC4,,,,,,,,,,,,,,,,,,,,,,,
ASH1L,RNASE4,,,,,,,,,,,,,,,,,,,,,,,
DUTP1,RNF149,,,,,,,,,,,,,,,,,,,,,,,
SPIN1,TMEM79,,,,,,,,,,,,,,,,,,,,,,,
CILK1,MIR25,,,,,,,,,,,,,,,,,,,,,,,
CYP17A1,SYNGR2,,,,,,,,,,,,,,,,,,,,,,,
ZDHHC8,RABGEF1P1,,,,,,,,,,,,,,,,,,,,,,,
RUNX1,SDHAF3,,,,,,,,,,,,,,,,,,,,,,,
SMAD2,C3orf62,,,,,,,,,,,,,,,,,,,,,,,
TLN2,TTLL4,,,,,,,,,,,,,,,,,,,,,,,
LINC02582,RORC,,,,,,,,,,,,,,,,,,,,,,,
KMT2E,SACS,,,,,,,,,,,,,,,,,,,,,,,
LINC02204,FMN1,,,,,,,,,,,,,,,,,,,,,,,
TGFBR2,WDFY3,,,,,,,,,,,,,,,,,,,,,,,
KDM2B,PCID2,,,,,,,,,,,,,,,,,,,,,,,
PXYLP1,PSMD10,,,,,,,,,,,,,,,,,,,,,,,
LINC02837,BEX3,,,,,,,,,,,,,,,,,,,,,,,
ELOA2,CRNDE,,,,,,,,,,,,,,,,,,,,,,,
TVP23B,MPP2,,,,,,,,,,,,,,,,,,,,,,,
TVP23CP2,RRN3,,,,,,,,,,,,,,,,,,,,,,,
FAM230A,SUPT7L,,,,,,,,,,,,,,,,,,,,,,,
FAM230D,DBF4B,,,,,,,,,,,,,,,,,,,,,,,
FAM230E,SBNO2,,,,,,,,,,,,,,,,,,,,,,,
FAM230H,LEPR,,,,,,,,,,,,,,,,,,,,,,,
FAM230J,ATAT1,,,,,,,,,,,,,,,,,,,,,,,
RPL13AP5,CSRNP1,,,,,,,,,,,,,,,,,,,,,,,
SEPHS2,TFPI,,,,,,,,,,,,,,,,,,,,,,,
LPP,TET2,,,,,,,,,,,,,,,,,,,,,,,
IMPA1,NFKBIZ,,,,,,,,,,,,,,,,,,,,,,,
DCLK3,FAM13A-AS1,,,,,,,,,,,,,,,,,,,,,,,
SEC22B,NEPRO,,,,,,,,,,,,,,,,,,,,,,,
RBSN,HOXB9,,,,,,,,,,,,,,,,,,,,,,,
SMIM21,SCCPDH,,,,,,,,,,,,,,,,,,,,,,,
NORAD,PTGR1,,,,,,,,,,,,,,,,,,,,,,,
CKAP4,RAB11B-AS1,,,,,,,,,,,,,,,,,,,,,,,
FRYL,SF3B4,,,,,,,,,,,,,,,,,,,,,,,
LAMP1,NAA16,,,,,,,,,,,,,,,,,,,,,,,
AEBP2,RFC2,,,,,,,,,,,,,,,,,,,,,,,
TMIE,SCARNA6,,,,,,,,,,,,,,,,,,,,,,,
USP4,PREX1,,,,,,,,,,,,,,,,,,,,,,,
SLC25A5-AS1,DCUN1D4,,,,,,,,,,,,,,,,,,,,,,,
SMIM13,NUBPL,,,,,,,,,,,,,,,,,,,,,,,
FAM217A,TFIP11,,,,,,,,,,,,,,,,,,,,,,,
SATB2,PARP12,,,,,,,,,,,,,,,,,,,,,,,
PTCHD1-AS,RTN4IP1,,,,,,,,,,,,,,,,,,,,,,,
PSD2,SRSF6,,,,,,,,,,,,,,,,,,,,,,,
ST7-OT4,CDK16,,,,,,,,,,,,,,,,,,,,,,,
PRLR,SCNM1,,,,,,,,,,,,,,,,,,,,,,,
SPINK13,YRDC,,,,,,,,,,,,,,,,,,,,,,,
SETD5,PRPS1,,,,,,,,,,,,,,,,,,,,,,,
ARPC5,SH2B1,,,,,,,,,,,,,,,,,,,,,,,
TMEM241,RAMAC,,,,,,,,,,,,,,,,,,,,,,,
KCNH7,ZNF343,,,,,,,,,,,,,,,,,,,,,,,
SNAPC5,CASP4,,,,,,,,,,,,,,,,,,,,,,,
NR2E3,LTB4R,,,,,,,,,,,,,,,,,,,,,,,
NUDT4,SERPING1,,,,,,,,,,,,,,,,,,,,,,,
ATP6V1A,GRIP2,,,,,,,,,,,,,,,,,,,,,,,
TMEM67,ACO1,,,,,,,,,,,,,,,,,,,,,,,
CACNA1D,CAVIN2,,,,,,,,,,,,,,,,,,,,,,,
DCK,PSMD6-AS2,,,,,,,,,,,,,,,,,,,,,,,
LINC01977,CLIC1,,,,,,,,,,,,,,,,,,,,,,,
KIF23-AS1,CCND3,,,,,,,,,,,,,,,,,,,,,,,
VBP1,MFSD11,,,,,,,,,,,,,,,,,,,,,,,
BPNT2,GPSM1,,,,,,,,,,,,,,,,,,,,,,,
WAC,NFKBIA,,,,,,,,,,,,,,,,,,,,,,,
SOX2,LYAR,,,,,,,,,,,,,,,,,,,,,,,
MMUT,MTHFSD,,,,,,,,,,,,,,,,,,,,,,,
OXTR,OXER1,,,,,,,,,,,,,,,,,,,,,,,
INAFM2,LHPP,,,,,,,,,,,,,,,,,,,,,,,
ZBTB14,DDX21,,,,,,,,,,,,,,,,,,,,,,,
KRTAP5-AS1,EIF4EBP1,,,,,,,,,,,,,,,,,,,,,,,
PATZ1,ABT1,,,,,,,,,,,,,,,,,,,,,,,
ZNF549,MED25,,,,,,,,,,,,,,,,,,,,,,,
CLASP2,ESS2,,,,,,,,,,,,,,,,,,,,,,,
TCF12,OLIG2,,,,,,,,,,,,,,,,,,,,,,,
P4HA1,RIDA,,,,,,,,,,,,,,,,,,,,,,,
REXO6P,TMEM51,,,,,,,,,,,,,,,,,,,,,,,
ADSS2,AURKB,,,,,,,,,,,,,,,,,,,,,,,
HOXD3,TMEM17,,,,,,,,,,,,,,,,,,,,,,,
FRMD6-AS2,KCNMB3,,,,,,,,,,,,,,,,,,,,,,,
YTHDF2P1,ADH1B,,,,,,,,,,,,,,,,,,,,,,,
MATR3P2,TTI1,,,,,,,,,,,,,,,,,,,,,,,
DVL3,ERV3-1,,,,,,,,,,,,,,,,,,,,,,,
C1orf127,HERC3,,,,,,,,,,,,,,,,,,,,,,,
UBE3B,E2F6,,,,,,,,,,,,,,,,,,,,,,,
PLEKHA3,ELOF1,,,,,,,,,,,,,,,,,,,,,,,
PDGFB,SH2B3,,,,,,,,,,,,,,,,,,,,,,,
CAPN7,RHOT2,,,,,,,,,,,,,,,,,,,,,,,
STRN3,HSD11B1,,,,,,,,,,,,,,,,,,,,,,,
IRAG1-AS1,LRR1,,,,,,,,,,,,,,,,,,,,,,,
HERC2,INKA1,,,,,,,,,,,,,,,,,,,,,,,
SLC6A18,PSMB6,,,,,,,,,,,,,,,,,,,,,,,
RIMKLB,CXorf65,,,,,,,,,,,,,,,,,,,,,,,
UBQLN2,TMEM176A,,,,,,,,,,,,,,,,,,,,,,,
MBTD1,SLC30A10,,,,,,,,,,,,,,,,,,,,,,,
RMI1,SEC22A,,,,,,,,,,,,,,,,,,,,,,,
CCDC47,GAS8,,,,,,,,,,,,,,,,,,,,,,,
POLA1,IER3,,,,,,,,,,,,,,,,,,,,,,,
SBNO1-AS1,CUL9,,,,,,,,,,,,,,,,,,,,,,,
CCKBR,TFDP1,,,,,,,,,,,,,,,,,,,,,,,
RPSA,GK,,,,,,,,,,,,,,,,,,,,,,,
RPSAP12,MIR3613,,,,,,,,,,,,,,,,,,,,,,,
RPSAP15,JRK,,,,,,,,,,,,,,,,,,,,,,,
RPSAP19,COG7,,,,,,,,,,,,,,,,,,,,,,,
RPSAP26,RELB,,,,,,,,,,,,,,,,,,,,,,,
RPSAP54,BTN2A3P,,,,,,,,,,,,,,,,,,,,,,,
RPSAP9,NR2F1,,,,,,,,,,,,,,,,,,,,,,,
SNORA62,SNORD91A,,,,,,,,,,,,,,,,,,,,,,,
BFSP2-AS1,PATL2,,,,,,,,,,,,,,,,,,,,,,,
DOCK7,C2,,,,,,,,,,,,,,,,,,,,,,,
PLEKHM3,MRM2,,,,,,,,,,,,,,,,,,,,,,,
LINC02504,RBBP7,,,,,,,,,,,,,,,,,,,,,,,
DUT,CARMIL3,,,,,,,,,,,,,,,,,,,,,,,
RNF20,FAM157A,,,,,,,,,,,,,,,,,,,,,,,
ARL2-SNX15,ENPP7,,,,,,,,,,,,,,,,,,,,,,,
SNX15,F11R,,,,,,,,,,,,,,,,,,,,,,,
RPL15P14,ARHGAP26,,,,,,,,,,,,,,,,,,,,,,,
RPL15P2,C2CD2L,,,,,,,,,,,,,,,,,,,,,,,
RPL15P3,CD96,,,,,,,,,,,,,,,,,,,,,,,
RPL15P7,COPG2,,,,,,,,,,,,,,,,,,,,,,,
FAM8A1,TSPYL2,,,,,,,,,,,,,,,,,,,,,,,
CRKL,FAM131A,,,,,,,,,,,,,,,,,,,,,,,
CADM4,ATXN7L3,,,,,,,,,,,,,,,,,,,,,,,
GOLPH3,NUP98,,,,,,,,,,,,,,,,,,,,,,,
KAT6A,NABP1,,,,,,,,,,,,,,,,,,,,,,,
CMTR2,CSNK2A2,,,,,,,,,,,,,,,,,,,,,,,
WDR44,MIR4632,,,,,,,,,,,,,,,,,,,,,,,
PTMAP4,ARHGAP27,,,,,,,,,,,,,,,,,,,,,,,
PTMAP9,REL,,,,,,,,,,,,,,,,,,,,,,,
MRPL19,ZC3H12A,,,,,,,,,,,,,,,,,,,,,,,
TRAV25,MED15,,,,,,,,,,,,,,,,,,,,,,,
SELENOF,ACAD9,,,,,,,,,,,,,,,,,,,,,,,
AP2A1,TMEM107,,,,,,,,,,,,,,,,,,,,,,,
LINC00624,ERF,,,,,,,,,,,,,,,,,,,,,,,
TCAF1,MRPS31,,,,,,,,,,,,,,,,,,,,,,,
DCAKD,SNORD1A,,,,,,,,,,,,,,,,,,,,,,,
GID8,ASPHD2,,,,,,,,,,,,,,,,,,,,,,,
ALMS1,TEP1,,,,,,,,,,,,,,,,,,,,,,,
CDH8,ETV4,,,,,,,,,,,,,,,,,,,,,,,
VPS41,SLC16A2,,,,,,,,,,,,,,,,,,,,,,,
VPS4A,CNIH4,,,,,,,,,,,,,,,,,,,,,,,
DRC3,CLRN3,,,,,,,,,,,,,,,,,,,,,,,
NIPSNAP3A,SNORD2,,,,,,,,,,,,,,,,,,,,,,,
SLMAP,VPS9D1-AS1,,,,,,,,,,,,,,,,,,,,,,,
RDX,DNAAF5,,,,,,,,,,,,,,,,,,,,,,,
C1orf87,NBEAL2,,,,,,,,,,,,,,,,,,,,,,,
SCFD1,WDFY2,,,,,,,,,,,,,,,,,,,,,,,
HNRNPA3,PMPCB,,,,,,,,,,,,,,,,,,,,,,,
TNKS,APBB3,,,,,,,,,,,,,,,,,,,,,,,
HTR3A,LBR,,,,,,,,,,,,,,,,,,,,,,,
SNORD33,TSEN54,,,,,,,,,,,,,,,,,,,,,,,
OXA1L-DT,HELB,,,,,,,,,,,,,,,,,,,,,,,
CSNK1G1,PNLIPRP3,,,,,,,,,,,,,,,,,,,,,,,
EIF3J,E4F1,,,,,,,,,,,,,,,,,,,,,,,
SEC23A,METTL8,,,,,,,,,,,,,,,,,,,,,,,
ERCC4,CLCN5,,,,,,,,,,,,,,,,,,,,,,,
RSPH3,CPD,,,,,,,,,,,,,,,,,,,,,,,
EDDM3A,ZFP36,,,,,,,,,,,,,,,,,,,,,,,
NR4A1,CYP39A1,,,,,,,,,,,,,,,,,,,,,,,
BICRA,TMEM234,,,,,,,,,,,,,,,,,,,,,,,
NBR2,PHYH,,,,,,,,,,,,,,,,,,,,,,,
ARHGAP27P1-BPTFP1-KPNA2P3,GMEB2,,,,,,,,,,,,,,,,,,,,,,,
RBFOX2,CASP1,,,,,,,,,,,,,,,,,,,,,,,
UBE2NL,CAMKK2,,,,,,,,,,,,,,,,,,,,,,,
FOLH1,TRAP1,,,,,,,,,,,,,,,,,,,,,,,
PRICKLE1,ZNF862,,,,,,,,,,,,,,,,,,,,,,,
ITFG1,WIZ,,,,,,,,,,,,,,,,,,,,,,,
TMED5,PLEC,,,,,,,,,,,,,,,,,,,,,,,
ADIPOR2,H2BC18,,,,,,,,,,,,,,,,,,,,,,,
CRY1,ANGPTL6,,,,,,,,,,,,,,,,,,,,,,,
SLC6A13,TUBGCP3,,,,,,,,,,,,,,,,,,,,,,,
FAM133CP,ACBD6,,,,,,,,,,,,,,,,,,,,,,,
FAM133DP,FKBP1AP1,,,,,,,,,,,,,,,,,,,,,,,
TTC28-AS1,MIR4435-2HG,,,,,,,,,,,,,,,,,,,,,,,
CAMSAP2,MPHOSPH6,,,,,,,,,,,,,,,,,,,,,,,
TGS1,UBN1,,,,,,,,,,,,,,,,,,,,,,,
SNORC,CES1,,,,,,,,,,,,,,,,,,,,,,,
MIR3064,BICD2,,,,,,,,,,,,,,,,,,,,,,,
CD81-AS1,DAAM2,,,,,,,,,,,,,,,,,,,,,,,
BICRAL,HSD17B2,,,,,,,,,,,,,,,,,,,,,,,
HMHB1,NPRL3,,,,,,,,,,,,,,,,,,,,,,,
PPP1CB,TUFM,,,,,,,,,,,,,,,,,,,,,,,
YY1,RASGRP4,,,,,,,,,,,,,,,,,,,,,,,
TAF4,MTMR3,,,,,,,,,,,,,,,,,,,,,,,
NPC2,SLC26A8,,,,,,,,,,,,,,,,,,,,,,,
PTPN11,GPR37,,,,,,,,,,,,,,,,,,,,,,,
ABRA,HOXB5,,,,,,,,,,,,,,,,,,,,,,,
XPO1,CFLAR-AS1,,,,,,,,,,,,,,,,,,,,,,,
HIPK1-AS1,ZNF692,,,,,,,,,,,,,,,,,,,,,,,
MAT2B,COLEC11,,,,,,,,,,,,,,,,,,,,,,,
ACOT9,SNORD96A,,,,,,,,,,,,,,,,,,,,,,,
TSN,TRIB3,,,,,,,,,,,,,,,,,,,,,,,
B3GNT6,SNORA70,,,,,,,,,,,,,,,,,,,,,,,
ATP2B1-AS1,USP43,,,,,,,,,,,,,,,,,,,,,,,
LINC03040,FFAR2,,,,,,,,,,,,,,,,,,,,,,,
PYY2,TAGAP,,,,,,,,,,,,,,,,,,,,,,,
GPR182,MRPL32,,,,,,,,,,,,,,,,,,,,,,,
SLC35E4,ALOXE3,,,,,,,,,,,,,,,,,,,,,,,
LATS2,PPP1R9A,,,,,,,,,,,,,,,,,,,,,,,
MANF,PRICKLE3,,,,,,,,,,,,,,,,,,,,,,,
DYNLRB1,SLC7A6,,,,,,,,,,,,,,,,,,,,,,,
XKR7,WBP4,,,,,,,,,,,,,,,,,,,,,,,
MTRFR,PUS1,,,,,,,,,,,,,,,,,,,,,,,
RAB5A,FAAP100,,,,,,,,,,,,,,,,,,,,,,,
ADNP,CCL3,,,,,,,,,,,,,,,,,,,,,,,
ZMYM4,TUBGCP4,,,,,,,,,,,,,,,,,,,,,,,
LINC00705,POLR1D,,,,,,,,,,,,,,,,,,,,,,,
CD47,LRRC37A3,,,,,,,,,,,,,,,,,,,,,,,
TRIB2,KPNA3,,,,,,,,,,,,,,,,,,,,,,,
CRLF3,TMT1A,,,,,,,,,,,,,,,,,,,,,,,
MBTPS1,VANGL2,,,,,,,,,,,,,,,,,,,,,,,
RPL36A-HNRNPH2,HMGCR,,,,,,,,,,,,,,,,,,,,,,,
RPL36AP37,ANKS3,,,,,,,,,,,,,,,,,,,,,,,
GORASP1,SYBU,,,,,,,,,,,,,,,,,,,,,,,
ACBD3,UBE2G2,,,,,,,,,,,,,,,,,,,,,,,
YWHAZ,HILPDA,,,,,,,,,,,,,,,,,,,,,,,
ALDOAP2,CABLES2,,,,,,,,,,,,,,,,,,,,,,,
ZIC4,SPATA2,,,,,,,,,,,,,,,,,,,,,,,
NEK1,LPAR2,,,,,,,,,,,,,,,,,,,,,,,
KIF16B,PLEKHA2,,,,,,,,,,,,,,,,,,,,,,,
CAMTA1,B9D1,,,,,,,,,,,,,,,,,,,,,,,
MRFAP1L2,SLC1A1,,,,,,,,,,,,,,,,,,,,,,,
ACE2,ITGA8,,,,,,,,,,,,,,,,,,,,,,,
ADAMTS20,LDB1,,,,,,,,,,,,,,,,,,,,,,,
ERCC6L2,ESCO2,,,,,,,,,,,,,,,,,,,,,,,
CHST14,PABPC1L,,,,,,,,,,,,,,,,,,,,,,,
EMC1,TUBGCP5,,,,,,,,,,,,,,,,,,,,,,,
MIR4680,NSFL1C,,,,,,,,,,,,,,,,,,,,,,,
CSTF3-DT,ZKSCAN2,,,,,,,,,,,,,,,,,,,,,,,
CNN3-DT,DNTTIP2,,,,,,,,,,,,,,,,,,,,,,,
NUP107,GIT2,,,,,,,,,,,,,,,,,,,,,,,
PSMD5,C3orf38,,,,,,,,,,,,,,,,,,,,,,,
FBXO5,VPS35L,,,,,,,,,,,,,,,,,,,,,,,
TMEM39A,PIK3R5,,,,,,,,,,,,,,,,,,,,,,,
DCAF12,ASNS,,,,,,,,,,,,,,,,,,,,,,,
CPEB2-DT,FUNDC1,,,,,,,,,,,,,,,,,,,,,,,
TMED10,SDCBP2-AS1,,,,,,,,,,,,,,,,,,,,,,,
TBC1D8-AS1,ALG1,,,,,,,,,,,,,,,,,,,,,,,
LINC01638,RXRG,,,,,,,,,,,,,,,,,,,,,,,
NPBWR1,PSMG4,,,,,,,,,,,,,,,,,,,,,,,
CCDC66,ALG13,,,,,,,,,,,,,,,,,,,,,,,
YPEL5,SLED1,,,,,,,,,,,,,,,,,,,,,,,
ELFN2,PPAN,,,,,,,,,,,,,,,,,,,,,,,
FYN,MIR3909,,,,,,,,,,,,,,,,,,,,,,,
PKP4,PI4KAP1,,,,,,,,,,,,,,,,,,,,,,,
SIPA1L2,MSANTD2,,,,,,,,,,,,,,,,,,,,,,,
NEU2,RBP4,,,,,,,,,,,,,,,,,,,,,,,
NSMCE3,IKBKG,,,,,,,,,,,,,,,,,,,,,,,
ZNF148,MELTF,,,,,,,,,,,,,,,,,,,,,,,
TMA7,ANKS4B,,,,,,,,,,,,,,,,,,,,,,,
EXOC3L4,MRPS34,,,,,,,,,,,,,,,,,,,,,,,
OSBPL11,HPS3,,,,,,,,,,,,,,,,,,,,,,,
DCP1A,CDSN,,,,,,,,,,,,,,,,,,,,,,,
PKN2,ADHFE1,,,,,,,,,,,,,,,,,,,,,,,
DSTN,IFT56,,,,,,,,,,,,,,,,,,,,,,,
PARD6A,NIPA1,,,,,,,,,,,,,,,,,,,,,,,
TASOR,PRDM15,,,,,,,,,,,,,,,,,,,,,,,
EVI5,CYB561,,,,,,,,,,,,,,,,,,,,,,,
SPRED1,SLC25A46,,,,,,,,,,,,,,,,,,,,,,,
PCDHAC1,JOSD1,,,,,,,,,,,,,,,,,,,,,,,
ADH4,MIR5692C2,,,,,,,,,,,,,,,,,,,,,,,
SPTBN1-AS2,ZDHHC13,,,,,,,,,,,,,,,,,,,,,,,
MTDH,MXD1,,,,,,,,,,,,,,,,,,,,,,,
MFSD6L,LOC646471,,,,,,,,,,,,,,,,,,,,,,,
LINC03122,AOC2,,,,,,,,,,,,,,,,,,,,,,,
INO80D,NR5A2,,,,,,,,,,,,,,,,,,,,,,,
NDUFAF6,SNORD43,,,,,,,,,,,,,,,,,,,,,,,
TM9SF3,TEFM,,,,,,,,,,,,,,,,,,,,,,,
CYCSP55,SPP2,,,,,,,,,,,,,,,,,,,,,,,
BTBD9,PAFAH1B1,,,,,,,,,,,,,,,,,,,,,,,
FAF1,LINC02649,,,,,,,,,,,,,,,,,,,,,,,
CCL26,RNF25,,,,,,,,,,,,,,,,,,,,,,,
LACTB2-AS1,TRAPPC6B,,,,,,,,,,,,,,,,,,,,,,,
BRK1,DDX55,,,,,,,,,,,,,,,,,,,,,,,
ADGRB2,NOD2,,,,,,,,,,,,,,,,,,,,,,,
DMRTC2,TIMELESS,,,,,,,,,,,,,,,,,,,,,,,
WDR49,CSF3R,,,,,,,,,,,,,,,,,,,,,,,
ZNF197,CENPK,,,,,,,,,,,,,,,,,,,,,,,
LINC02996,DTD1,,,,,,,,,,,,,,,,,,,,,,,
PXDC1,GPR89A,,,,,,,,,,,,,,,,,,,,,,,
DNAJC22,PCED1A,,,,,,,,,,,,,,,,,,,,,,,
R3HDM1,ARMC10,,,,,,,,,,,,,,,,,,,,,,,
SETD2,IPO4,,,,,,,,,,,,,,,,,,,,,,,
RRAD,ISG20,,,,,,,,,,,,,,,,,,,,,,,
CSTF2T,DDX19A,,,,,,,,,,,,,,,,,,,,,,,
GAL3ST2,NDST2,,,,,,,,,,,,,,,,,,,,,,,
SON,MIR4772,,,,,,,,,,,,,,,,,,,,,,,
MLEC,ADAT1,,,,,,,,,,,,,,,,,,,,,,,
MYBPC2,UMAD1,,,,,,,,,,,,,,,,,,,,,,,
DNAAF1,PON3,,,,,,,,,,,,,,,,,,,,,,,
MIER3,GPT,,,,,,,,,,,,,,,,,,,,,,,
SPACDR,IMMP2L,,,,,,,,,,,,,,,,,,,,,,,
AFG2A,FAM193B,,,,,,,,,,,,,,,,,,,,,,,
VPS4B,SREK1IP1,,,,,,,,,,,,,,,,,,,,,,,
MCM3,MMP25,,,,,,,,,,,,,,,,,,,,,,,
ASAP2,RFXAP,,,,,,,,,,,,,,,,,,,,,,,
HNRNPA3P1,SCARNA9,,,,,,,,,,,,,,,,,,,,,,,
TINAGL1,MED21,,,,,,,,,,,,,,,,,,,,,,,
CLOCK,NOP2,,,,,,,,,,,,,,,,,,,,,,,
SATB2-AS1,PID1,,,,,,,,,,,,,,,,,,,,,,,
CST13P,AMPD2,,,,,,,,,,,,,,,,,,,,,,,
CBX5,SKIC2,,,,,,,,,,,,,,,,,,,,,,,
HIVEP1,H2BC21,,,,,,,,,,,,,,,,,,,,,,,
PHF8,SNORA24,,,,,,,,,,,,,,,,,,,,,,,
SNAPIN,WDR53,,,,,,,,,,,,,,,,,,,,,,,
MYADML2,SH3KBP1,,,,,,,,,,,,,,,,,,,,,,,
NDFIP1,ENTPD5,,,,,,,,,,,,,,,,,,,,,,,
PTP4A1,SNORD58A,,,,,,,,,,,,,,,,,,,,,,,
SUMF2,ALKBH2,,,,,,,,,,,,,,,,,,,,,,,
TVP23C,ELMOD1,,,,,,,,,,,,,,,,,,,,,,,
NSUN2,CREB3L2,,,,,,,,,,,,,,,,,,,,,,,
LINC01144,ANKZF1,,,,,,,,,,,,,,,,,,,,,,,
ZBTB33,SLC30A6,,,,,,,,,,,,,,,,,,,,,,,
ZNF808,MIR553,,,,,,,,,,,,,,,,,,,,,,,
HEATR5A,SNORA56,,,,,,,,,,,,,,,,,,,,,,,
LRRC75A,TCEAL8,,,,,,,,,,,,,,,,,,,,,,,
CBFB,FCN3,,,,,,,,,,,,,,,,,,,,,,,
SLC17A8,PCGF3-AS1,,,,,,,,,,,,,,,,,,,,,,,
ICE2,APOO,,,,,,,,,,,,,,,,,,,,,,,
APPBP2,PIBF1,,,,,,,,,,,,,,,,,,,,,,,
RGS3,TAF6,,,,,,,,,,,,,,,,,,,,,,,
TSPEAR-AS1,ACADSB,,,,,,,,,,,,,,,,,,,,,,,
TRAV30,CXCL8,,,,,,,,,,,,,,,,,,,,,,,
HTR1A,HCAR3,,,,,,,,,,,,,,,,,,,,,,,
LOXL2-AS1,FAS,,,,,,,,,,,,,,,,,,,,,,,
SNX3,DKC1,,,,,,,,,,,,,,,,,,,,,,,
CMTM6,GBP7,,,,,,,,,,,,,,,,,,,,,,,
BLOC1S5,HCAR2,,,,,,,,,,,,,,,,,,,,,,,
MARCHF5,IGSF23,,,,,,,,,,,,,,,,,,,,,,,
HASPIN,JMJD6,,,,,,,,,,,,,,,,,,,,,,,
