query	GO.ID	Description	p.Val	Genes	FDR	Phenotype
GSE91061	GO:0043231	intracellular membrane-bounded organelle	3.3373621743939e-18	1806	3.3373621743939e-18	+1
GSE91061	GO:0005769	early endosome	1.18374209955477e-17	115	1.18374209955477e-17	+1
GSE91061	GO:0030667	secretory granule membrane	1.70128417898011e-17	94	1.70128417898011e-17	+1
GSE91061	GO:0005615	extracellular space	3.23705748203247e-17	520	3.23705748203247e-17	+1
GSE91061	GO:0043202	lysosomal lumen	4.90271155627219e-17	47	4.90271155627219e-17	+1
GSE91061	GO:0043227	membrane-bounded organelle	7.63268167972828e-17	1907	7.63268167972828e-17	+1
GSE91061	GO:0005775	vacuolar lumen	2.0033650172849e-15	63	2.0033650172849e-15	+1
GSE91061	GO:0009986	cell surface	2.55086990322916e-15	186	2.55086990322916e-15	+1
GSE91061	GO:0101002	ficolin-1-rich granule	3.0058526926286e-15	64	3.0058526926286e-15	+1
GSE91061	GO:0060205	cytoplasmic vesicle lumen	3.40092071891117e-15	91	3.40092071891117e-15	+1
GSE91061	GO:0045335	phagocytic vesicle	3.47557458179481e-15	55	3.47557458179481e-15	+1
GSE91061	GO:0031983	vesicle lumen	4.22927581267521e-15	91	4.22927581267521e-15	+1
GSE91061	GO:0034774	secretory granule lumen	5.81123421254488e-15	90	5.81123421254488e-15	+1
GSE91061	GO:0098552	side of membrane	1.72438624183301e-13	153	1.72438624183301e-13	+1
GSE91061	GO:0005770	late endosome	1.75102179930476e-13	86	1.75102179930476e-13	+1
GSE91061	GO:0030666	endocytic vesicle membrane	1.26310224238354e-12	63	1.26310224238354e-12	+1
GSE91061	GO:0000139	Golgi membrane	2.57793539776386e-12	142	2.57793539776386e-12	+1
GSE91061	GO:0031902	late endosome membrane	2.02863352582776e-11	56	2.02863352582776e-11	+1
GSE91061	GO:0031252	cell leading edge	4.7317238980698e-11	100	4.7317238980698e-11	+1
GSE91061	GO:0042581	specific granule	1.83876945682464e-10	51	1.83876945682464e-10	+1
GSE91061	GO:0070821	tertiary granule membrane	2.18038640264546e-10	32	2.18038640264546e-10	+1
GSE91061	GO:0062023	collagen-containing extracellular matrix	2.25628778162375e-10	98	2.25628778162375e-10	+1
GSE91061	GO:0005622	intracellular anatomical structure	2.25961472929098e-10	2087	2.25961472929098e-10	+1
GSE91061	GO:0030027	lamellipodium	3.64916054424716e-10	59	3.64916054424716e-10	+1
GSE91061	GO:0030135	coated vesicle	7.3150758134784e-10	78	7.3150758134784e-10	+1
GSE91061	GO:0005766	primary lysosome	9.54926487736198e-10	49	9.54926487736198e-10	+1
GSE91061	GO:0042582	azurophil granule	9.54926487736198e-10	49	9.54926487736198e-10	+1
GSE91061	GO:0005925	focal adhesion	2.21192222526531e-09	95	2.21192222526531e-09	+1
GSE91061	GO:0030055	cell-substrate junction	3.74629699127207e-09	96	3.74629699127207e-09	+1
GSE91061	GO:0031012	extracellular matrix	4.21624735821851e-09	115	4.21624735821851e-09	+1
GSE91061	GO:0030312	external encapsulating structure	4.7537160650288e-09	115	4.7537160650288e-09	+1
GSE91061	GO:0009897	external side of plasma membrane	4.88168786067229e-09	88	4.88168786067229e-09	+1
GSE91061	GO:0070161	anchoring junction	5.39687300424636e-09	166	5.39687300424636e-09	+1
GSE91061	GO:0005654	nucleoplasm	8.34921867566883e-09	588	8.34921867566883e-09	+1
GSE91061	GO:0030670	phagocytic vesicle membrane	1.02064516096355e-08	32	1.02064516096355e-08	+1
GSE91061	GO:0030054	cell junction	1.31206101204566e-08	341	1.31206101204566e-08	+1
GSE91061	GO:0030136	clathrin-coated vesicle	1.99462071926454e-08	58	1.99462071926454e-08	+1
GSE91061	GO:0043226	organelle	2.20250209058978e-08	1973	2.20250209058978e-08	+1
GSE91061	GO:0110165	cellular anatomical entity	2.25915402393829e-08	2410	2.25915402393829e-08	+1
GSE91061	GO:0043229	intracellular organelle	2.6031459357283e-08	1892	2.6031459357283e-08	+1
GSE91061	GO:1904813	ficolin-1-rich granule lumen	5.96965647471678e-08	40	5.96965647471678e-08	+1
GSE91061	GO:0045121	membrane raft	1.21221951986068e-07	69	1.21221951986068e-07	+1
GSE91061	GO:0098857	membrane microdomain	1.42245556157875e-07	69	1.42245556157875e-07	+1
GSE91061	GO:0031901	early endosome membrane	1.67056458523775e-07	52	1.67056458523775e-07	+1
GSE91061	GO:0005802	trans-Golgi network	7.20372008554771e-07	63	7.20372008554771e-07	+1
GSE91061	GO:0042611	MHC protein complex	7.45791253440149e-07	15	7.45791253440149e-07	+1
GSE91061	GO:0005783	endoplasmic reticulum	8.19612278769431e-07	309	8.19612278769431e-07	+1
GSE91061	GO:0098791	Golgi apparatus subcompartment	8.95481708935305e-07	82	8.95481708935305e-07	+1
GSE91061	GO:0035579	specific granule membrane	1.12256455982388e-06	31	1.12256455982388e-06	+1
GSE91061	GO:0101003	ficolin-1-rich granule membrane	2.26665895692822e-06	24	2.26665895692822e-06	+1
GSE91061	GO:0042613	MHC class II protein complex	4.18417918599971e-06	12	4.18417918599971e-06	+1
GSE91061	GO:0030662	coated vesicle membrane	5.51235334670007e-06	50	5.51235334670007e-06	+1
GSE91061	GO:0001726	ruffle	5.88665855770213e-06	47	5.88665855770213e-06	+1
GSE91061	GO:0055037	recycling endosome	2.14337831536915e-05	49	2.14337831536915e-05	+1
GSE91061	GO:0030669	clathrin-coated endocytic vesicle membrane	2.26100123697881e-05	25	2.26100123697881e-05	+1
GSE91061	GO:0030665	clathrin-coated vesicle membrane	3.04168190319627e-05	37	3.04168190319627e-05	+1
GSE91061	GO:0015629	actin cytoskeleton	5.32251620225265e-05	96	5.32251620225265e-05	+1
GSE91061	GO:0048471	perinuclear region of cytoplasm	5.60237815477586e-05	127	5.60237815477586e-05	+1
GSE91061	GO:0031984	organelle subcompartment	7.47535972569134e-05	230	7.47535972569134e-05	+1
GSE91061	GO:0035578	azurophil granule lumen	9.8586315451953e-05	28	9.8586315451953e-05	+1
GSE91061	GO:0098562	cytoplasmic side of membrane	0.000123123910288858	49	0.000123123910288858	+1
GSE91061	GO:0005767	secondary lysosome	0.000130055781131527	12	0.000130055781131527	+1
GSE91061	GO:0045334	clathrin-coated endocytic vesicle	0.000170920380415178	27	0.000170920380415178	+1
GSE91061	GO:0030133	transport vesicle	0.000199023786488938	82	0.000199023786488938	+1
GSE91061	GO:0055038	recycling endosome membrane	0.000224574097847373	30	0.000224574097847373	+1
GSE91061	GO:1904724	tertiary granule lumen	0.000258782107990554	20	0.000258782107990554	+1
GSE91061	GO:0098796	membrane protein complex	0.000331931314138872	211	0.000331931314138872	+1
GSE91061	GO:0005581	collagen trimer	0.000358530552879795	27	0.000358530552879795	+1
GSE91061	GO:0098553	lumenal side of endoplasmic reticulum membrane	0.00150761644109534	12	0.00150761644109534	+1
GSE91061	GO:1902494	catalytic complex	0.00158499020283105	254	0.00158499020283105	+1
GSE91061	GO:0009898	cytoplasmic side of plasma membrane	0.00353407418896084	39	0.00353407418896084	+1
GSE91061	GO:0032009	early phagosome	0.00617035800570275	8	0.00617035800570275	+1
GSE91061	GO:1990877	FNIP-folliculin RagC/D GAP	0.00646719830093583	7	0.00646719830093583	+1
GSE91061	GO:0030117	membrane coat	0.00658103537821463	26	0.00658103537821463	+1
GSE91061	GO:0048475	coated membrane	0.00658103537821463	26	0.00658103537821463	+1
GSE91061	GO:0031974	membrane-enclosed lumen	0.00708912397638078	821	0.00708912397638078	+1
GSE91061	GO:0043233	organelle lumen	0.00708912397638078	821	0.00708912397638078	+1
GSE91061	GO:0070013	intracellular organelle lumen	0.00708912397638078	821	0.00708912397638078	+1
GSE91061	GO:0035577	azurophil granule membrane	0.00887049618763812	18	0.00887049618763812	+1
GSE91061	GO:0031256	leading edge membrane	0.00931654200527294	39	0.00931654200527294	+1
GSE91061	GO:0031091	platelet alpha granule	0.0104052245365229	24	0.0104052245365229	+1
GSE91061	GO:0044754	autolysosome	0.0130043496710545	8	0.0130043496710545	+1
GSE91061	GO:1902773	GTPase activator complex	0.0160871497976135	7	0.0160871497976135	+1
GSE91061	GO:0005788	endoplasmic reticulum lumen	0.0178464469984289	58	0.0178464469984289	+1
GSE91061	GO:0001772	immunological synapse	0.0276727000170373	15	0.0276727000170373	+1
GSE91061	GO:0005938	cell cortex	0.0369964627486501	57	0.0369964627486501	+1
GSE91061	GO:0001891	phagocytic cup	0.0378470836937988	11	0.0378470836937988	+1
GSE91061	GO:0005515	protein binding	2.83685521446906e-69	2108	2.83685521446906e-69	+1
GSE91061	GO:0030234	enzyme regulator activity	2.07023562897284e-18	269	2.07023562897284e-18	+1
GSE91061	GO:0008047	enzyme activator activity	2.04642896110446e-17	149	2.04642896110446e-17	+1
GSE91061	GO:0019899	enzyme binding	6.26638342240067e-13	368	6.26638342240067e-13	+1
GSE91061	GO:0060589	nucleoside-triphosphatase regulator activity	1.2752162015289e-12	121	1.2752162015289e-12	+1
GSE91061	GO:0030695	GTPase regulator activity	1.2752162015289e-12	121	1.2752162015289e-12	+1
GSE91061	GO:0005488	binding	1.29086257828687e-12	2285	1.29086257828687e-12	+1
GSE91061	GO:0044877	protein-containing complex binding	1.39872589811929e-11	312	1.39872589811929e-11	+1
GSE91061	GO:0036094	small molecule binding	5.1433845631652e-11	917	5.1433845631652e-11	+1
GSE91061	GO:0043167	ion binding	6.21416212930703e-11	890	6.21416212930703e-11	+1
GSE91061	GO:0098772	molecular function regulator activity	1.13895892632759e-10	352	1.13895892632759e-10	+1
GSE91061	GO:0140096	catalytic activity, acting on a protein	5.96524022195976e-10	389	5.96524022195976e-10	+1
GSE91061	GO:0019904	protein domain specific binding	8.81300595457868e-10	140	8.81300595457868e-10	+1
GSE91061	GO:0140375	immune receptor activity	2.03515699038735e-09	49	2.03515699038735e-09	+1
GSE91061	GO:0003824	catalytic activity	3.26218206024096e-08	822	3.26218206024096e-08	+1
GSE91061	GO:0016504	peptidase activator activity	6.99222090218616e-08	25	6.99222090218616e-08	+1
GSE91061	GO:0017124	SH3 domain binding	1.03756164289855e-07	41	1.03756164289855e-07	+1
GSE91061	GO:0005085	guanyl-nucleotide exchange factor activity	2.08281483325192e-07	62	2.08281483325192e-07	+1
GSE91061	GO:0046872	metal ion binding	2.7591571262321e-07	637	2.7591571262321e-07	+1
GSE91061	GO:0043169	cation binding	8.28400711355995e-07	645	8.28400711355995e-07	+1
GSE91061	GO:0042802	identical protein binding	2.19922924661563e-06	343	2.19922924661563e-06	+1
GSE91061	GO:0019003	GDP binding	3.34174829925674e-06	28	3.34174829925674e-06	+1
GSE91061	GO:0050839	cell adhesion molecule binding	5.57021026536704e-06	113	5.57021026536704e-06	+1
GSE91061	GO:0005096	GTPase activator activity	1.06724116421961e-05	65	1.06724116421961e-05	+1
GSE91061	GO:0005543	phospholipid binding	1.85745249763958e-05	99	1.85745249763958e-05	+1
GSE91061	GO:0019901	protein kinase binding	2.08101157025722e-05	133	2.08101157025722e-05	+1
GSE91061	GO:0008289	lipid binding	2.1160194838052e-05	153	2.1160194838052e-05	+1
GSE91061	GO:0023026	MHC class II protein complex binding	3.61726733142626e-05	14	3.61726733142626e-05	+1
GSE91061	GO:0005201	extracellular matrix structural constituent	4.47917254152283e-05	45	4.47917254152283e-05	+1
GSE91061	GO:0035091	phosphatidylinositol binding	6.05545045020048e-05	64	6.05545045020048e-05	+1
GSE91061	GO:0140677	molecular function activator activity	8.26536814263805e-05	191	8.26536814263805e-05	+1
GSE91061	GO:0023023	MHC protein complex binding	0.0001313644599664	16	0.0001313644599664	+1
GSE91061	GO:0060090	molecular adaptor activity	0.000177160812495575	191	0.000177160812495575	+1
GSE91061	GO:0005178	integrin binding	0.000178741208115752	42	0.000178741208115752	+1
GSE91061	GO:0030674	protein-macromolecule adaptor activity	0.000193642532120003	164	0.000193642532120003	+1
GSE91061	GO:0004672	protein kinase activity	0.000209823506181891	111	0.000209823506181891	+1
GSE91061	GO:0016787	hydrolase activity	0.00059318126023456	369	0.00059318126023456	+1
GSE91061	GO:0019209	kinase activator activity	0.000622135109159686	36	0.000622135109159686	+1
GSE91061	GO:0019900	kinase binding	0.000630922215683988	139	0.000630922215683988	+1
GSE91061	GO:0042803	protein homodimerization activity	0.00129815651114076	128	0.00129815651114076	+1
GSE91061	GO:0016301	kinase activity	0.00135799912911019	137	0.00135799912911019	+1
GSE91061	GO:0016773	phosphotransferase activity, alcohol group as acceptor	0.00223529610778429	123	0.00223529610778429	+1
GSE91061	GO:0004674	protein serine/threonine kinase activity	0.00224496332745815	84	0.00224496332745815	+1
GSE91061	GO:0032393	MHC class I receptor activity	0.00251594331764296	8	0.00251594331764296	+1
GSE91061	GO:0003925	G protein activity	0.00280559321601115	17	0.00280559321601115	+1
GSE91061	GO:0019207	kinase regulator activity	0.00358620292671638	57	0.00358620292671638	+1
GSE91061	GO:0097367	carbohydrate derivative binding	0.00385025869124162	340	0.00385025869124162	+1
GSE91061	GO:0005102	signaling receptor binding	0.00447561298511117	233	0.00447561298511117	+1
GSE91061	GO:0031625	ubiquitin protein ligase binding	0.0058767650707075	63	0.0058767650707075	+1
GSE91061	GO:0061133	endopeptidase activator activity	0.00643967839030946	9	0.00643967839030946	+1
GSE91061	GO:0019955	cytokine binding	0.0064442151589739	36	0.0064442151589739	+1
GSE91061	GO:0043168	anion binding	0.00745014011486088	357	0.00745014011486088	+1
GSE91061	GO:0016505	peptidase activator activity involved in apoptotic process	0.0121831000376407	11	0.0121831000376407	+1
GSE91061	GO:0001847	opsonin receptor activity	0.0126936236124922	5	0.0126936236124922	+1
GSE91061	GO:0004683	calmodulin-dependent protein kinase activity	0.0130294448417532	12	0.0130294448417532	+1
GSE91061	GO:1901981	phosphatidylinositol phosphate binding	0.0154241495324697	41	0.0154241495324697	+1
GSE91061	GO:0005518	collagen binding	0.0173043155053177	21	0.0173043155053177	+1
GSE91061	GO:0030020	extracellular matrix structural constituent conferring tensile strength	0.0179131509845345	16	0.0179131509845345	+1
GSE91061	GO:0044389	ubiquitin-like protein ligase binding	0.0191311336175107	64	0.0191311336175107	+1
GSE91061	GO:0016772	transferase activity, transferring phosphorus-containing groups	0.0204124892166102	155	0.0204124892166102	+1
GSE91061	GO:0048407	platelet-derived growth factor binding	0.0381937079750717	7	0.0381937079750717	+1
GSE91061	GO:0038187	pattern recognition receptor activity	0.0408503690059748	13	0.0408503690059748	+1
GSE91061	GO:0030295	protein kinase activator activity	0.0470659013303631	30	0.0470659013303631	+1
GSE91061	GO:0001540	amyloid-beta binding	0.0472240966886432	23	0.0472240966886432	+1
GSE91061	HP:0032251	Abnormal immune system morphology	2.05762402620935e-12	163	2.05762402620935e-12	+1
GSE91061	HP:0010987	Abnormal cellular immune system morphology	3.59269729050228e-10	152	3.59269729050228e-10	+1
GSE91061	HP:0001881	Abnormal leukocyte morphology	3.59269729050228e-10	152	3.59269729050228e-10	+1
GSE91061	HP:0001892	Abnormal bleeding	1.71080171811298e-09	134	1.71080171811298e-09	+1
GSE91061	HP:0001871	Abnormality of blood and blood-forming tissues	5.52864819294087e-08	283	5.52864819294087e-08	+1
GSE91061	HP:0001933	Subcutaneous hemorrhage	1.80922887135779e-07	75	1.80922887135779e-07	+1
GSE91061	HP:0011122	Abnormality of skin physiology	2.76823614479108e-07	133	2.76823614479108e-07	+1
GSE91061	HP:0002597	Abnormality of the vasculature	3.35813142379877e-07	355	3.35813142379877e-07	+1
GSE91061	HP:0004311	Abnormal macrophage morphology	3.6893754857102e-07	25	3.6893754857102e-07	+1
GSE91061	HP:0011123	Inflammatory abnormality of the skin	1.48155401291162e-06	118	1.48155401291162e-06	+1
GSE91061	HP:0011276	Vascular skin abnormality	1.90722785988913e-06	133	1.90722785988913e-06	+1
GSE91061	HP:0002733	Abnormal lymph node morphology	2.80108927553219e-06	73	2.80108927553219e-06	+1
GSE91061	HP:0010974	Abnormal myeloid leukocyte morphology	3.01088114613445e-06	87	3.01088114613445e-06	+1
GSE91061	HP:0000979	Purpura	5.34571130823836e-06	44	5.34571130823836e-06	+1
GSE91061	HP:0001574	Abnormality of the integument	7.18066284025021e-06	436	7.18066284025021e-06	+1
GSE91061	HP:0032158	Unusual infection by anatomical site	9.08818402303387e-06	41	9.08818402303387e-06	+1
GSE91061	HP:0001744	Splenomegaly	1.31313856436577e-05	113	1.31313856436577e-05	+1
GSE91061	HP:0004332	Abnormal lymphocyte morphology	1.4448996596159e-05	68	1.4448996596159e-05	+1
GSE91061	HP:0011450	Unusual CNS infection	1.90544430095695e-05	39	1.90544430095695e-05	+1
GSE91061	HP:0011830	Abnormal oral mucosa morphology	2.81948951486995e-05	93	2.81948951486995e-05	+1
GSE91061	HP:0002716	Lymphadenopathy	4.32549408930481e-05	67	4.32549408930481e-05	+1
GSE91061	HP:0000987	Atypical scarring of skin	4.71597646103272e-05	30	4.71597646103272e-05	+1
GSE91061	HP:0031365	Macular purpura	6.80086387400867e-05	32	6.80086387400867e-05	+1
GSE91061	HP:0031409	Abnormal lymphocyte physiology	0.000119355605576463	76	0.000119355605576463	+1
GSE91061	HP:0033796	Abnormal leukocyte physiology	0.000119355605576463	76	0.000119355605576463	+1
GSE91061	HP:0011029	Internal hemorrhage	0.000164641531845713	83	0.000164641531845713	+1
GSE91061	HP:0002829	Arthralgia	0.000208711099532347	57	0.000208711099532347	+1
GSE91061	HP:0100763	Abnormality of the lymphatic system	0.000236746151284955	159	0.000236746151284955	+1
GSE91061	HP:0010978	Abnormality of immune system physiology	0.000244784669570969	313	0.000244784669570969	+1
GSE91061	HP:0002105	Hemoptysis	0.000249490801573316	32	0.000249490801573316	+1
GSE91061	HP:0011893	Abnormal leukocyte count	0.000257468179652964	109	0.000257468179652964	+1
GSE91061	HP:0012647	Abnormal inflammatory response	0.000272140663851308	234	0.000272140663851308	+1
GSE91061	HP:0012649	Increased inflammatory response	0.000272140663851308	234	0.000272140663851308	+1
GSE91061	HP:0002633	Vasculitis	0.000278735552846686	28	0.000278735552846686	+1
GSE91061	HP:0002240	Hepatomegaly	0.00029247897941213	137	0.00029247897941213	+1
GSE91061	HP:0000978	Bruising susceptibility	0.000319358271014149	51	0.000319358271014149	+1
GSE91061	HP:0000951	Abnormality of the skin	0.000335577306467066	360	0.000335577306467066	+1
GSE91061	HP:0002140	Ischemic stroke	0.000337496936069857	19	0.000337496936069857	+1
GSE91061	HP:0100699	Scarring	0.000358620867995694	35	0.000358620867995694	+1
GSE91061	HP:0001073	Cigarette-paper scars	0.000392195209550358	9	0.000392195209550358	+1
GSE91061	HP:0000988	Skin rash	0.000442162216823241	49	0.000442162216823241	+1
GSE91061	HP:0011227	Elevated circulating C-reactive protein concentration	0.000541841162224513	25	0.000541841162224513	+1
GSE91061	HP:0005368	Abnormality of humoral immunity	0.000561013122651466	78	0.000561013122651466	+1
GSE91061	HP:0025722	Cerebral infarct	0.000570684403088108	19	0.000570684403088108	+1
GSE91061	HP:0002715	Abnormality of the immune system	0.000649049143710733	358	0.000649049143710733	+1
GSE91061	HP:0200042	Skin ulcer	0.000680982588025751	42	0.000680982588025751	+1
GSE91061	HP:0010701	Abnormal immunoglobulin level	0.00100870955345755	67	0.00100870955345755	+1
GSE91061	HP:0005406	Recurrent bacterial skin infections	0.00102859552988577	16	0.00102859552988577	+1
GSE91061	HP:0032436	Abnormal circulating C-reactive protein concentration	0.00112979928322324	25	0.00112979928322324	+1
GSE91061	HP:0005372	Abnormality of B cell physiology	0.00117390129746314	67	0.00117390129746314	+1
GSE91061	HP:0003271	Visceromegaly	0.00119310258822076	151	0.00119310258822076	+1
GSE91061	HP:0001945	Fever	0.00145841232753213	96	0.00145841232753213	+1
GSE91061	HP:0011028	Abnormality of blood circulation	0.00174770743057279	84	0.00174770743057279	+1
GSE91061	HP:0040218	Reduced natural killer cell count	0.00244296893204868	14	0.00244296893204868	+1
GSE91061	HP:0001438	Abnormal abdomen morphology	0.0029248364734144	160	0.0029248364734144	+1
GSE91061	HP:0100721	Mediastinal lymphadenopathy	0.00391120675618413	15	0.00391120675618413	+1
GSE91061	HP:0001626	Abnormality of the cardiovascular system	0.00402413152717426	448	0.00402413152717426	+1
GSE91061	HP:0410042	Abnormal liver morphology	0.00426558936790421	170	0.00426558936790421	+1
GSE91061	HP:0000943	Dysostosis multiplex	0.00513236994548524	13	0.00513236994548524	+1
GSE91061	HP:0011354	Generalized abnormality of skin	0.00584594774261982	199	0.00584594774261982	+1
GSE91061	HP:0025615	Abscess	0.00597385203742404	25	0.00597385203742404	+1
GSE91061	HP:0002103	Abnormal pleura morphology	0.00614628711450117	49	0.00614628711450117	+1
GSE91061	HP:0033331	Acute phase response	0.00729628705935185	49	0.00729628705935185	+1
GSE91061	HP:0001911	Abnormal granulocyte morphology	0.00750734904459588	72	0.00750734904459588	+1
GSE91061	HP:0032101	Unusual infection	0.00768073793494738	196	0.00768073793494738	+1
GSE91061	HP:0025323	Abnormal arterial physiology	0.00870452179817743	48	0.00870452179817743	+1
GSE91061	HP:0001743	Abnormality of the spleen	0.00937322449604387	127	0.00937322449604387	+1
GSE91061	HP:0040088	Abnormal lymphocyte count	0.010243554233392	56	0.010243554233392	+1
GSE91061	HP:0002955	Granulomatosis	0.0108431915112366	8	0.0108431915112366	+1
GSE91061	HP:0025408	Abnormal spleen morphology	0.0119041447755106	122	0.0119041447755106	+1
GSE91061	HP:0001974	Leukocytosis	0.0122438292808974	43	0.0122438292808974	+1
GSE91061	HP:0000726	Dementia	0.0126609855864765	54	0.0126609855864765	+1
GSE91061	HP:0000152	Abnormality of head or neck	0.0132425495183048	523	0.0132425495183048	+1
GSE91061	HP:0012531	Pain	0.0140048859083911	160	0.0140048859083911	+1
GSE91061	HP:0000234	Abnormality of the head	0.014358460181067	519	0.014358460181067	+1
GSE91061	HP:0032252	Granuloma	0.0155065004055615	7	0.0155065004055615	+1
GSE91061	HP:0003203	Impaired oxidative burst	0.0155065004055615	7	0.0155065004055615	+1
GSE91061	HP:0200034	Papule	0.0159857249063511	31	0.0159857249063511	+1
GSE91061	HP:0000271	Abnormality of the face	0.0167076998719379	477	0.0167076998719379	+1
GSE91061	HP:0011017	Abnormal cellular physiology	0.0169575789809306	123	0.0169575789809306	+1
GSE91061	HP:0004927	Pulmonary artery dilatation	0.0186134033437135	9	0.0186134033437135	+1
GSE91061	HP:0000168	Abnormality of the gingiva	0.0196434835553217	58	0.0196434835553217	+1
GSE91061	HP:0001872	Abnormality of thrombocytes	0.0209601617264936	100	0.0209601617264936	+1
GSE91061	HP:0001482	Subcutaneous nodule	0.0231525855229943	30	0.0231525855229943	+1
GSE91061	HP:0001581	Recurrent skin infections	0.0241724015659164	39	0.0241724015659164	+1
GSE91061	HP:0003565	Elevated erythrocyte sedimentation rate	0.024362187228634	22	0.024362187228634	+1
GSE91061	HP:0002637	Cerebral ischemia	0.0270956799784509	36	0.0270956799784509	+1
GSE91061	HP:0033401	Tissue ischemia	0.0270956799784509	36	0.0270956799784509	+1
GSE91061	HP:0001433	Hepatosplenomegaly	0.0292816273523467	44	0.0292816273523467	+1
GSE91061	HP:0001287	Meningitis	0.0300200051040573	26	0.0300200051040573	+1
GSE91061	HP:0410243	Abnormal circulating IgM level	0.0316200538807789	31	0.0316200538807789	+1
GSE91061	HP:0001075	Atrophic scars	0.0338644833040701	16	0.0338644833040701	+1
GSE91061	HP:0001874	Abnormality of neutrophils	0.0380539612414417	61	0.0380539612414417	+1
GSE91061	HP:0030163	Abnormal vascular physiology	0.0401193030391905	74	0.0401193030391905	+1
GSE91061	HP:0011121	Abnormal skin morphology	0.0438714310976616	327	0.0438714310976616	+1
GSE91061	HP:0011875	Abnormal platelet morphology	0.0443384386228819	94	0.0443384386228819	+1
GSE91061	HP:0001369	Arthritis	0.0443828548011862	58	0.0443828548011862	+1
GSE91061	HP:0025021	Abnormal erythrocyte sedimentation rate	0.0444027841148349	22	0.0444027841148349	+1
GSE91061	HP:0100659	Abnormal cerebral vascular morphology	0.0455890837338885	77	0.0455890837338885	+1
GSE91061	HP:0040089	Abnormal natural killer cell count	0.0462916533158179	15	0.0462916533158179	+1
GSE91061	HP:0000967	Petechiae	0.0477345565738382	21	0.0477345565738382	+1
GSE91061	HPA:0300000	lung	2.82426369537704e-56	1372	2.82426369537704e-56	+1
GSE91061	HPA:0300411	lung; macrophages[≥Low]	8.31041721349503e-52	1286	8.31041721349503e-52	+1
GSE91061	HPA:0600000	tonsil	4.48125896107763e-50	1408	4.48125896107763e-50	+1
GSE91061	HPA:0600441	tonsil; non-germinal center cells[≥Low]	1.03123342590745e-46	1182	1.03123342590745e-46	+1
GSE91061	HPA:0310441	lymph node; non-germinal center cells[≥Low]	1.44783051958415e-45	1171	1.44783051958415e-45	+1
GSE91061	HPA:0310000	lymph node	5.09510912899764e-45	1234	5.09510912899764e-45	+1
GSE91061	HPA:0600442	tonsil; non-germinal center cells[≥Medium]	1.65218551049298e-41	883	1.65218551049298e-41	+1
GSE91061	HPA:0530000	spleen	2.67301813290504e-41	1135	2.67301813290504e-41	+1
GSE91061	HPA:0530711	spleen; cells in red pulp[≥Low]	2.97506428664254e-40	1051	2.97506428664254e-40	+1
GSE91061	HPA:0300412	lung; macrophages[≥Medium]	3.82859265154119e-40	986	3.82859265154119e-40	+1
GSE91061	HPA:0040081	bone marrow; hematopoietic cells[≥Low]	2.94674328608191e-38	1210	2.94674328608191e-38	+1
GSE91061	HPA:0040000	bone marrow	2.94674328608191e-38	1210	2.94674328608191e-38	+1
GSE91061	HPA:0310442	lymph node; non-germinal center cells[≥Medium]	1.90270731600818e-37	837	1.90270731600818e-37	+1
GSE91061	HPA:0600431	tonsil; germinal center cells[≥Low]	9.32786416340266e-35	1128	9.32786416340266e-35	+1
GSE91061	HPA:0530712	spleen; cells in red pulp[≥Medium]	2.99816974400352e-33	686	2.99816974400352e-33	+1
GSE91061	HPA:0030000	appendix	9.54885937258225e-31	1364	9.54885937258225e-31	+1
GSE91061	HPA:0310431	lymph node; germinal center cells[≥Low]	9.85198647216877e-29	972	9.85198647216877e-29	+1
GSE91061	HPA:0130000	colon	5.07797999037393e-28	1420	5.07797999037393e-28	+1
GSE91061	HPA:0460000	skin 1	4.54508826910681e-27	1276	4.54508826910681e-27	+1
GSE91061	HPA:0040082	bone marrow; hematopoietic cells[≥Medium]	3.02166348847432e-23	828	3.02166348847432e-23	+1
GSE91061	HPA:0380000	placenta	4.47140049957344e-21	1291	4.47140049957344e-21	+1
GSE91061	HPA:0270000	kidney	1.051374125391e-20	1384	1.051374125391e-20	+1
GSE91061	HPA:0530721	spleen; cells in white pulp[≥Low]	2.06322710704152e-20	829	2.06322710704152e-20	+1
GSE91061	HPA:0300413	lung; macrophages[High]	1.14998619833655e-19	331	1.14998619833655e-19	+1
GSE91061	HPA:0310432	lymph node; germinal center cells[≥Medium]	4.68904722425304e-18	655	4.68904722425304e-18	+1
GSE91061	HPA:0100000	cerebral cortex	6.58468863190937e-18	1357	6.58468863190937e-18	+1
GSE91061	HPA:0470000	skin 2	1.76416843467072e-17	1211	1.76416843467072e-17	+1
GSE91061	HPA:0400000	rectum	2.97714662723039e-17	1337	2.97714662723039e-17	+1
GSE91061	HPA:0050000	breast	7.04753835812187e-17	1229	7.04753835812187e-17	+1
GSE91061	HPA:0030071	appendix; lymphoid tissue[≥Low]	1.4674692163727e-16	872	1.4674692163727e-16	+1
GSE91061	HPA:0500000	soft tissue 1	1.83039183749574e-16	966	1.83039183749574e-16	+1
GSE91061	HPA:0600432	tonsil; germinal center cells[≥Medium]	3.05993465198518e-16	773	3.05993465198518e-16	+1
GSE91061	HPA:0570731	testis; Leydig cells[≥Low]	3.66374688700526e-16	1222	3.66374688700526e-16	+1
GSE91061	HPA:0480051	small intestine; glandular cells[≥Low]	4.34788860634329e-16	1211	4.34788860634329e-16	+1
