query	GO.ID	Description	p.Val	Genes	FDR	Phenotype
GSE91061	GO:0008173	RNA methyltransferase activity	0.00497364517667011	26	0.00497364517667011	+1
GSE91061	GO:0051219	phosphoprotein binding	0.00731758972446768	34	0.00731758972446768	+1
GSE91061	GO:0001784	phosphotyrosine residue binding	0.00826309726161276	21	0.00826309726161276	+1
GSE91061	GO:0043021	ribonucleoprotein complex binding	0.00878082153615381	53	0.00878082153615381	+1
GSE91061	GO:0004402	histone acetyltransferase activity	0.00959920820514727	20	0.00959920820514727	+1
GSE91061	GO:0008094	ATP-dependent activity, acting on DNA	0.0100753590265189	41	0.0100753590265189	+1
GSE91061	GO:0019902	phosphatase binding	0.0103746759764377	57	0.0103746759764377	+1
GSE91061	GO:0008276	protein methyltransferase activity	0.0122114154120937	34	0.0122114154120937	+1
GSE91061	GO:0061733	peptide-lysine-N-acetyltransferase activity	0.0122567974452446	21	0.0122567974452446	+1
GSE91061	GO:0031491	nucleosome binding	0.0146704982683556	27	0.0146704982683556	+1
GSE91061	GO:0140223	general transcription initiation factor activity	0.014950843572902	22	0.014950843572902	+1
GSE91061	GO:0045322	unmethylated CpG binding	0.0156261647530885	8	0.0156261647530885	+1
GSE91061	GO:0008270	zinc ion binding	0.0156329580207296	195	0.0156329580207296	+1
GSE91061	GO:0043274	phospholipase binding	0.0160268421832455	13	0.0160268421832455	+1
GSE91061	GO:0140938	histone H3 methyltransferase activity	0.0168223776033204	19	0.0168223776033204	+1
GSE91061	GO:0001221	transcription coregulator binding	0.0197383557394024	39	0.0197383557394024	+1
GSE91061	GO:0034212	peptide N-acetyltransferase activity	0.0213238568626653	22	0.0213238568626653	+1
GSE91061	GO:0030374	nuclear receptor coactivator activity	0.0245886873845742	23	0.0245886873845742	+1
GSE91061	GO:0008047	enzyme activator activity	0.0315199180757038	140	0.0315199180757038	+1
GSE91061	GO:0008135	translation factor activity, RNA binding	0.0398862516557116	32	0.0398862516557116	+1
GSE91061	GO:0140101	catalytic activity, acting on a tRNA	0.0409352677080844	42	0.0409352677080844	+1
GSE91061	GO:0051020	GTPase binding	0.0449164426844759	83	0.0449164426844759	+1
GSE91061	GO:0000979	RNA polymerase II core promoter sequence-specific DNA binding	0.0496802442603217	11	0.0496802442603217	+1
GSE91061	HP:0040088	Abnormal lymphocyte count	6.81949324691969e-27	115	6.81949324691969e-27	+1
GSE91061	HP:0004332	Abnormal lymphocyte morphology	4.8246959953445e-26	121	4.8246959953445e-26	+1
GSE91061	HP:0011893	Abnormal leukocyte count	4.29739911256783e-25	189	4.29739911256783e-25	+1
GSE91061	HP:0001881	Abnormal leukocyte morphology	8.75373467853163e-24	222	8.75373467853163e-24	+1
GSE91061	HP:0010987	Abnormal cellular immune system morphology	8.75373467853163e-24	222	8.75373467853163e-24	+1
GSE91061	HP:0032251	Abnormal immune system morphology	1.62950495490121e-23	228	1.62950495490121e-23	+1
GSE91061	HP:0001888	Lymphopenia	6.40635841249663e-22	94	6.40635841249663e-22	+1
GSE91061	HP:0002721	Immunodeficiency	5.0582069056309e-18	101	5.0582069056309e-18	+1
GSE91061	HP:0010701	Abnormal immunoglobulin level	7.0800808191057e-18	114	7.0800808191057e-18	+1
GSE91061	HP:0005372	Abnormality of B cell physiology	1.03486918210414e-17	114	1.03486918210414e-17	+1
GSE91061	HP:0031409	Abnormal lymphocyte physiology	1.4701747680765e-17	123	1.4701747680765e-17	+1
GSE91061	HP:0033796	Abnormal leukocyte physiology	1.4701747680765e-17	123	1.4701747680765e-17	+1
GSE91061	HP:0002843	Abnormal T cell morphology	2.24265836529365e-17	66	2.24265836529365e-17	+1
GSE91061	HP:0410242	Abnormal circulating IgG level	3.71326067658829e-17	65	3.71326067658829e-17	+1
GSE91061	HP:0005368	Abnormality of humoral immunity	1.47847532454822e-16	127	1.47847532454822e-16	+1
GSE91061	HP:0011839	Abnormal T cell count	3.79802079822853e-16	63	3.79802079822853e-16	+1
GSE91061	HP:0002846	Abnormal B cell morphology	4.78719641003976e-16	57	4.78719641003976e-16	+1
GSE91061	HP:0001911	Abnormal granulocyte morphology	2.27501317462066e-15	121	2.27501317462066e-15	+1
GSE91061	HP:0004313	Decreased circulating antibody level	3.05494888924861e-15	89	3.05494888924861e-15	+1
GSE91061	HP:0010974	Abnormal myeloid leukocyte morphology	8.39011752383568e-15	127	8.39011752383568e-15	+1
GSE91061	HP:0010975	Abnormal B cell count	1.39403227197865e-14	53	1.39403227197865e-14	+1
GSE91061	HP:0004377	Hematological neoplasm	3.19128398699175e-14	117	3.19128398699175e-14	+1
GSE91061	HP:0004315	Decreased circulating IgG level	4.10295026303814e-14	55	4.10295026303814e-14	+1
GSE91061	HP:0410243	Abnormal circulating IgM level	5.42293400486822e-14	57	5.42293400486822e-14	+1
GSE91061	HP:0032309	Abnormal granulocyte count	1.52731837074535e-13	105	1.52731837074535e-13	+1
GSE91061	HP:0410240	Abnormal circulating IgA level	4.65836855240722e-13	54	4.65836855240722e-13	+1
GSE91061	HP:0032101	Unusual infection	7.80987401571563e-13	292	7.80987401571563e-13	+1
GSE91061	HP:0002733	Abnormal lymph node morphology	1.09530376949479e-12	103	1.09530376949479e-12	+1
GSE91061	HP:0001874	Abnormality of neutrophils	1.6610920518782e-11	100	1.6610920518782e-11	+1
GSE91061	HP:0002665	Lymphoma	2.60582814875282e-11	59	2.60582814875282e-11	+1
GSE91061	HP:0001903	Anemia	6.49979478932813e-11	189	6.49979478932813e-11	+1
GSE91061	HP:0011017	Abnormal cellular physiology	7.35972446420788e-11	186	7.35972446420788e-11	+1
GSE91061	HP:0025354	Abnormal cellular phenotype	1.31453740816228e-10	193	1.31453740816228e-10	+1
GSE91061	HP:0001872	Abnormality of thrombocytes	1.57204599665194e-10	153	1.57204599665194e-10	+1
GSE91061	HP:0011793	Neoplasm by anatomical site	2.0725895267679e-10	244	2.0725895267679e-10	+1
GSE91061	HP:0011875	Abnormal platelet morphology	2.08903066419908e-10	146	2.08903066419908e-10	+1
GSE91061	HP:0011873	Abnormal platelet count	2.10391498782683e-10	145	2.10391498782683e-10	+1
GSE91061	HP:0002719	Recurrent infections	2.61018328915606e-10	268	2.61018328915606e-10	+1
GSE91061	HP:0005561	Abnormal bone marrow cell morphology	3.37694817485196e-10	85	3.37694817485196e-10	+1
GSE91061	HP:0002716	Lymphadenopathy	6.56640117808484e-10	93	6.56640117808484e-10	+1
GSE91061	HP:0025540	Abnormal T cell subset distribution	6.97615814002285e-10	42	6.97615814002285e-10	+1
GSE91061	HP:0002664	Neoplasm	7.64828705436495e-10	250	7.64828705436495e-10	+1
GSE91061	HP:0011991	Abnormal neutrophil count	2.15722590897199e-09	85	2.15722590897199e-09	+1
GSE91061	HP:0002850	Decreased circulating total IgM	3.12146107398955e-09	39	3.12146107398955e-09	+1
GSE91061	HP:0005403	T lymphocytopenia	4.32636937139392e-09	37	4.32636937139392e-09	+1
GSE91061	HP:0001871	Abnormality of blood and blood-forming tissues	4.66270071244637e-09	363	4.66270071244637e-09	+1
GSE91061	HP:0012475	Decreased circulating level of specific antibody	5.00493060381645e-09	30	5.00493060381645e-09	+1
GSE91061	HP:0032158	Unusual infection by anatomical site	5.79684841962901e-09	54	5.79684841962901e-09	+1
GSE91061	HP:0002205	Recurrent respiratory infections	6.56548133401538e-09	185	6.56548133401538e-09	+1
GSE91061	HP:0001873	Thrombocytopenia	7.71078258436049e-09	133	7.71078258436049e-09	+1
GSE91061	HP:0001875	Neutropenia	8.58202466490974e-09	79	8.58202466490974e-09	+1
GSE91061	HP:0002720	Decreased circulating IgA level	1.09172346531593e-08	39	1.09172346531593e-08	+1
GSE91061	HP:0001877	Abnormal erythrocyte morphology	1.34541432099987e-08	195	1.34541432099987e-08	+1
GSE91061	HP:0020100	Unusual fungal infection	1.63223448170476e-08	52	1.63223448170476e-08	+1
GSE91061	HP:0031404	Impaired antigen-specific response	2.33210604183085e-08	32	2.33210604183085e-08	+1
GSE91061	HP:0002783	Recurrent lower respiratory tract infections	3.59267534071623e-08	88	3.59267534071623e-08	+1
GSE91061	HP:0100763	Abnormality of the lymphatic system	4.66710332749623e-08	215	4.66710332749623e-08	+1
GSE91061	HP:0010702	Increased circulating antibody level	4.95194749631769e-08	49	4.95194749631769e-08	+1
GSE91061	HP:0012145	Abnormality of multiple cell lineages in the bone marrow	7.6555508228734e-08	70	7.6555508228734e-08	+1
GSE91061	HP:0011450	Unusual CNS infection	1.08003531369831e-07	50	1.08003531369831e-07	+1
GSE91061	HP:0001581	Recurrent skin infections	1.15732367032539e-07	59	1.15732367032539e-07	+1
GSE91061	HP:0002841	Recurrent fungal infections	2.73234866908184e-07	49	2.73234866908184e-07	+1
GSE91061	HP:0001879	Abnormal eosinophil morphology	3.11502062375479e-07	38	3.11502062375479e-07	+1
GSE91061	HP:0001973	Autoimmune thrombocytopenia	6.59662895598232e-07	28	6.59662895598232e-07	+1
GSE91061	HP:0032140	Decreased specific antibody response to vaccination	6.74566019032893e-07	22	6.74566019032893e-07	+1
GSE91061	HP:0000600	Abnormality of the pharynx	7.03957983699385e-07	82	7.03957983699385e-07	+1
GSE91061	HP:0031377	Abnormal cell proliferation	7.79403104179713e-07	26	7.79403104179713e-07	+1
GSE91061	HP:0031378	Abnormal lymphocyte proliferation	7.79403104179713e-07	26	7.79403104179713e-07	+1
GSE91061	HP:0001739	Abnormal nasopharynx morphology	1.44782366549292e-06	70	1.44782366549292e-06	+1
GSE91061	HP:0020064	Abnormal eosinophil count	1.46049289043795e-06	35	1.46049289043795e-06	+1
GSE91061	HP:0033151	Abnormal pharynx morphology	1.99150931500324e-06	74	1.99150931500324e-06	+1
GSE91061	HP:0010976	B lymphocytopenia	2.07981842240181e-06	31	2.07981842240181e-06	+1
GSE91061	HP:0006532	Recurrent pneumonia	2.75956898756683e-06	54	2.75956898756683e-06	+1
GSE91061	HP:0000388	Otitis media	2.98941695145141e-06	110	2.98941695145141e-06	+1
GSE91061	HP:0002788	Recurrent upper respiratory tract infections	3.02720319262408e-06	66	3.02720319262408e-06	+1
GSE91061	HP:0011123	Inflammatory abnormality of the skin	3.92767074269036e-06	144	3.92767074269036e-06	+1
GSE91061	HP:0002715	Abnormality of the immune system	4.5679721803533e-06	473	4.5679721803533e-06	+1
GSE91061	HP:0040195	Decreased head circumference	4.69825918583351e-06	324	4.69825918583351e-06	+1
GSE91061	HP:0011947	Respiratory tract infection	4.91758113177999e-06	208	4.91758113177999e-06	+1
GSE91061	HP:0011370	Recurrent cutaneous fungal infections	6.6012292068769e-06	31	6.6012292068769e-06	+1
GSE91061	HP:0001974	Leukocytosis	6.68485901933708e-06	60	6.68485901933708e-06	+1
GSE91061	HP:0002583	Colitis	6.75346764194399e-06	35	6.75346764194399e-06	+1
GSE91061	HP:0410241	Abnormal circulating IgE level	9.44340962765693e-06	28	9.44340962765693e-06	+1
GSE91061	HP:0002597	Abnormality of the vasculature	1.00377342073188e-05	446	1.00377342073188e-05	+1
GSE91061	HP:0001880	Eosinophilia	1.14196136929398e-05	31	1.14196136929398e-05	+1
GSE91061	HP:0000240	Abnormality of skull size	1.24663452948765e-05	375	1.24663452948765e-05	+1
GSE91061	HP:0011122	Abnormality of skin physiology	1.52701697746903e-05	158	1.52701697746903e-05	+1
GSE91061	HP:0007364	Aplasia/Hypoplasia of the cerebrum	1.90579771421685e-05	369	1.90579771421685e-05	+1
GSE91061	HP:0002728	Chronic mucocutaneous candidiasis	2.85525862812148e-05	27	2.85525862812148e-05	+1
GSE91061	HP:0003496	Increased circulating IgM level	2.96871743146542e-05	23	2.96871743146542e-05	+1
GSE91061	HP:0000252	Microcephaly	3.44670282058179e-05	317	3.44670282058179e-05	+1
GSE91061	HP:0032169	Severe infection	4.60320049203167e-05	34	4.60320049203167e-05	+1
GSE91061	HP:0031703	Abnormal ear morphology	5.01770159593877e-05	378	5.01770159593877e-05	+1
GSE91061	HP:0002060	Abnormal cerebral morphology	5.28864356638674e-05	460	5.28864356638674e-05	+1
GSE91061	HP:0001744	Splenomegaly	6.93421538595421e-05	137	6.93421538595421e-05	+1
GSE91061	HP:0001945	Fever	6.9498710902903e-05	124	6.9498710902903e-05	+1
GSE91061	HP:0002960	Autoimmunity	7.7527089709937e-05	92	7.7527089709937e-05	+1
GSE91061	HP:0031381	Decreased lymphocyte proliferation in response to mitogen	8.52384891212755e-05	19	8.52384891212755e-05	+1
GSE91061	HP:0005387	Combined immunodeficiency	9.66995454989542e-05	22	9.66995454989542e-05	+1
GSE91061	HP:0100547	Abnormal forebrain morphology	0.000119404493898333	464	0.000119404493898333	+1
GSE91061	HP:0000403	Recurrent otitis media	0.000128909765308435	70	0.000128909765308435	+1
GSE91061	HP:0200043	Verrucae	0.000129978939849542	18	0.000129978939849542	+1
GSE91061	HP:0010978	Abnormality of immune system physiology	0.000164961997125582	402	0.000164961997125582	+1
GSE91061	HP:0002090	Pneumonia	0.000178364383266273	96	0.000178364383266273	+1
GSE91061	HP:0032218	Decreased proportion of CD4-positive T cells	0.000188841555877365	22	0.000188841555877365	+1
GSE91061	HP:0003493	Antinuclear antibody positivity	0.000199431573166638	32	0.000199431573166638	+1
GSE91061	HP:0000929	Abnormal skull morphology	0.000211330177093621	521	0.000211330177093621	+1
GSE91061	HP:0001287	Meningitis	0.000225010783829783	35	0.000225010783829783	+1
GSE91061	HP:0025408	Abnormal spleen morphology	0.000229578666742255	161	0.000229578666742255	+1
GSE91061	HP:0031392	Abnormal proportion of CD4-positive T cells	0.000235324825128137	24	0.000235324825128137	+1
GSE91061	HP:0001909	Leukemia	0.000295982225054299	61	0.000295982225054299	+1
GSE91061	HP:0003261	Increased circulating IgA level	0.000299648495303664	18	0.000299648495303664	+1
GSE91061	HP:0001743	Abnormality of the spleen	0.000394456161141802	166	0.000394456161141802	+1
GSE91061	HP:0005407	Decreased proportion of CD4-positive helper T cells	0.000406793315575518	19	0.000406793315575518	+1
GSE91061	HP:0500267	Abnormal proportion of CD4-positive helper T cells	0.000406793315575518	19	0.000406793315575518	+1
GSE91061	HP:0031393	Abnormal proportion of CD8-positive T cells	0.00041327967232688	15	0.00041327967232688	+1
GSE91061	HP:0012191	B-cell lymphoma	0.00041327967232688	15	0.00041327967232688	+1
GSE91061	HP:0001876	Pancytopenia	0.00042442413366284	48	0.00042442413366284	+1
GSE91061	HP:0002488	Acute leukemia	0.000452023945879243	46	0.000452023945879243	+1
GSE91061	HP:0025539	Abnormal B cell subset distribution	0.000464608400670385	17	0.000464608400670385	+1
GSE91061	HP:0004323	Abnormality of body weight	0.000478109812467122	420	0.000478109812467122	+1
GSE91061	HP:0002977	Aplasia/Hypoplasia involving the central nervous system	0.000555492611664127	420	0.000555492611664127	+1
GSE91061	HP:0001890	Autoimmune hemolytic anemia	0.000651056780209396	22	0.000651056780209396	+1
GSE91061	HP:0030374	Decreased proportion of memory B cells	0.000711279595468181	16	0.000711279595468181	+1
GSE91061	HP:0030373	Abnormal proportion of memory B cells	0.000711279595468181	16	0.000711279595468181	+1
GSE91061	HP:0002088	Abnormal lung morphology	0.000927499495972629	289	0.000927499495972629	+1
GSE91061	HP:0012740	Papilloma	0.00117431321211299	25	0.00117431321211299	+1
GSE91061	HP:0000315	Abnormality of the orbital region	0.0014440290511723	366	0.0014440290511723	+1
GSE91061	HP:0025031	Abnormality of the digestive system	0.00151610738818117	620	0.00151610738818117	+1
GSE91061	HP:0002037	Inflammation of the large intestine	0.0015240668757191	44	0.0015240668757191	+1
GSE91061	HP:0003237	Increased circulating IgG level	0.0016286890791644	16	0.0016286890791644	+1
GSE91061	HP:0004798	Recurrent infection of the gastrointestinal tract	0.00192908356705438	21	0.00192908356705438	+1
GSE91061	HP:0030669	Abnormal ocular adnexa morphology	0.00195912083128531	356	0.00195912083128531	+1
GSE91061	HP:0100646	Thyroiditis	0.00196786658706186	24	0.00196786658706186	+1
GSE91061	HP:0004386	Gastrointestinal inflammation	0.00198022789812179	56	0.00198022789812179	+1
GSE91061	HP:0001507	Growth abnormality	0.00201434558305913	572	0.00201434558305913	+1
GSE91061	HP:0009098	Chronic oral candidiasis	0.00216757937578913	17	0.00216757937578913	+1
GSE91061	HP:0011458	Abdominal symptom	0.00241385882521688	427	0.00241385882521688	+1
GSE91061	HP:0011895	Anemia due to reduced life span of red cells	0.00248326977757321	56	0.00248326977757321	+1
GSE91061	HP:0001882	Leukopenia	0.00280758160387585	53	0.00280758160387585	+1
GSE91061	HP:0012373	Abnormal eye physiology	0.00289707208722628	535	0.00289707208722628	+1
GSE91061	HP:0001878	Hemolytic anemia	0.00301466636064934	55	0.00301466636064934	+1
GSE91061	HP:0012115	Hepatitis	0.00329583071740388	36	0.00329583071740388	+1
GSE91061	HP:0012539	Non-Hodgkin lymphoma	0.00334163948935675	21	0.00334163948935675	+1
GSE91061	HP:0032039	Abnormality of the ocular adnexa	0.0035403007678943	358	0.0035403007678943	+1
GSE91061	HP:0005263	Gastritis	0.00390982415098838	14	0.00390982415098838	+1
GSE91061	HP:0001263	Global developmental delay	0.00401882572967686	424	0.00401882572967686	+1
GSE91061	HP:0008050	Abnormality of the palpebral fissures	0.00419582980844221	211	0.00419582980844221	+1
GSE91061	HP:0004325	Decreased body weight	0.0044161011888274	354	0.0044161011888274	+1
GSE91061	HP:0000286	Epicanthus	0.00446420747016868	156	0.00446420747016868	+1
GSE91061	HP:0410299	Decreased specific antibody response to polysaccharide vaccine	0.00465720993100217	10	0.00465720993100217	+1
GSE91061	HP:0009121	Abnormal axial skeleton morphology	0.00498296974017488	567	0.00498296974017488	+1
GSE91061	HP:0000960	Sacral dimple	0.00500102294186192	42	0.00500102294186192	+1
GSE91061	HP:0010767	Sacrococcygeal pilonidal abnormality	0.00543315647806164	43	0.00543315647806164	+1
GSE91061	HP:0000492	Abnormal eyelid morphology	0.00591062815774124	312	0.00591062815774124	+1
GSE91061	HP:0025032	Abnormality of digestive system physiology	0.00594308047053969	500	0.00594308047053969	+1
GSE91061	HP:0000988	Skin rash	0.00594843939686032	56	0.00594843939686032	+1
GSE91061	HP:0002011	Morphological central nervous system abnormality	0.00605796505423113	598	0.00605796505423113	+1
GSE91061	HP:0004808	Acute myeloid leukemia	0.00715757619077606	31	0.00715757619077606	+1
GSE91061	HP:0008069	Neoplasm of the skin	0.00735595640476762	67	0.00735595640476762	+1
GSE91061	HP:0001894	Thrombocytosis	0.0075846477698327	28	0.0075846477698327	+1
GSE91061	HP:0012649	Increased inflammatory response	0.00816506026093914	289	0.00816506026093914	+1
GSE91061	HP:0012647	Abnormal inflammatory response	0.00816506026093914	289	0.00816506026093914	+1
GSE91061	HP:0002633	Vasculitis	0.00828145306968547	30	0.00828145306968547	+1
GSE91061	HP:0005401	Recurrent candida infections	0.00871772017529442	12	0.00871772017529442	+1
GSE91061	HP:0005353	Recurrent herpes	0.00887736779557657	14	0.00887736779557657	+1
GSE91061	HP:0011842	Abnormal skeletal morphology	0.00896350825846184	650	0.00896350825846184	+1
GSE91061	HP:0003212	Increased circulating IgE level	0.0092783918406871	21	0.0092783918406871	+1
GSE91061	HP:0000370	Abnormality of the middle ear	0.00962537995054507	159	0.00962537995054507	+1
GSE91061	HP:0002087	Abnormality of the upper respiratory tract	0.0105907117524891	134	0.0105907117524891	+1
GSE91061	HP:0200007	Abnormal size of the palpebral fissures	0.0105928354600445	85	0.0105928354600445	+1
GSE91061	HP:0000152	Abnormality of head or neck	0.0110161691201413	682	0.0110161691201413	+1
GSE91061	HP:0002729	Follicular hyperplasia	0.0124086608100009	11	0.0124086608100009	+1
GSE91061	HP:0011840	Abnormality of T cell physiology	0.0141831828656785	26	0.0141831828656785	+1
GSE91061	HP:0012639	Abnormal nervous system morphology	0.0146916869636793	611	0.0146916869636793	+1
GSE91061	HP:0030782	Abnormal circulating interleukin concentration	0.0149861632979012	17	0.0149861632979012	+1
GSE91061	HP:0012133	Erythroid hypoplasia	0.0149861632979012	17	0.0149861632979012	+1
GSE91061	HP:0001626	Abnormality of the cardiovascular system	0.0152480403025192	577	0.0152480403025192	+1
GSE91061	HP:0000234	Abnormality of the head	0.0153081053564189	676	0.0153081053564189	+1
GSE91061	HP:0002837	Recurrent bronchitis	0.0158745967186132	19	0.0158745967186132	+1
GSE91061	HP:0004429	Recurrent viral infections	0.0159872444168029	25	0.0159872444168029	+1
GSE91061	HP:0000246	Sinusitis	0.0164868200196586	55	0.0164868200196586	+1
GSE91061	HP:0031446	Erosion of oral mucosa	0.0177551592257985	38	0.0177551592257985	+1
GSE91061	HP:0034317	Unusual viral infection	0.0187348511929524	14	0.0187348511929524	+1
GSE91061	HP:0034318	Unusual virus reactivation	0.0187348511929524	14	0.0187348511929524	+1
GSE91061	HP:0004432	Agammaglobulinemia	0.0187348511929524	14	0.0187348511929524	+1
GSE91061	HP:0002250	Abnormal large intestine morphology	0.0199260269090129	94	0.0199260269090129	+1
GSE91061	HP:0005415	Decreased proportion of CD8-positive T cells	0.0206435770692169	9	0.0206435770692169	+1
GSE91061	HP:0000154	Wide mouth	0.0212390198140575	67	0.0212390198140575	+1
GSE91061	HP:0000366	Abnormality of the nose	0.0228868294346996	381	0.0228868294346996	+1
GSE91061	HP:0002028	Chronic diarrhea	0.0247919072067719	39	0.0247919072067719	+1
GSE91061	HP:0011108	Recurrent sinusitis	0.0263636002520991	29	0.0263636002520991	+1
GSE91061	HP:0002863	Myelodysplasia	0.0263858666684593	40	0.0263858666684593	+1
GSE91061	HP:0001034	Hypermelanotic macule	0.028167558789768	61	0.028167558789768	+1
GSE91061	HP:0003271	Visceromegaly	0.0283910226931222	183	0.0283910226931222	+1
GSE91061	HP:0012252	Abnormal respiratory system morphology	0.0294371039670419	324	0.0294371039670419	+1
GSE91061	HP:0011821	Abnormal facial skeleton morphology	0.0307714096136639	308	0.0307714096136639	+1
GSE91061	HP:0030386	Abnormal proportion of class-switched memory B cells	0.0328870150439174	11	0.0328870150439174	+1
GSE91061	HP:0030388	Decreased proportion of class-switched memory B cells	0.0328870150439174	11	0.0328870150439174	+1
GSE91061	HP:0004295	Abnormal gastric mucosa morphology	0.0330025296713376	22	0.0330025296713376	+1
GSE91061	HP:0000953	Hyperpigmentation of the skin	0.0342778350533737	91	0.0342778350533737	+1
GSE91061	HP:0002014	Diarrhea	0.035532825239981	108	0.035532825239981	+1
GSE91061	HP:0000316	Hypertelorism	0.0377267916403109	195	0.0377267916403109	+1
GSE91061	HP:0011112	Abnormality of serum cytokine level	0.0393590065890164	20	0.0393590065890164	+1
GSE91061	HP:0010720	Abnormal hair pattern	0.0411659061080259	98	0.0411659061080259	+1
GSE91061	HP:4000209	Abnormal erythrocyte adenosine deaminase activity	0.0417710915299689	15	0.0417710915299689	+1
GSE91061	HP:0012176	Abnormal natural killer cell morphology	0.0420133466073968	19	0.0420133466073968	+1
GSE91061	HP:0012410	Pure red cell aplasia	0.0442307484924817	16	0.0442307484924817	+1
GSE91061	HP:0003347	Impaired lymphocyte transformation with phytohemagglutinin	0.0485731856325264	10	0.0485731856325264	+1
GSE91061	HP:0004385	Protracted diarrhea	0.0485731856325264	10	0.0485731856325264	+1
GSE91061	HP:0031394	Abnormal CD4:CD8 ratio	0.0485901825161463	12	0.0485901825161463	+1
GSE91061	HPA:0600000	tonsil	4.82710621817472e-167	2223	4.82710621817472e-167	+1
GSE91061	HPA:0310000	lymph node	1.64714808168964e-151	1984	1.64714808168964e-151	+1
GSE91061	HPA:0600431	tonsil; germinal center cells[≥Low]	4.27267281731245e-138	1855	4.27267281731245e-138	+1
GSE91061	HPA:0600441	tonsil; non-germinal center cells[≥Low]	1.88507370437832e-135	1876	1.88507370437832e-135	+1
GSE91061	HPA:0310441	lymph node; non-germinal center cells[≥Low]	1.91369529167159e-134	1863	1.91369529167159e-134	+1
GSE91061	HPA:0030000	appendix	3.2826318628591e-129	2176	3.2826318628591e-129	+1
GSE91061	HPA:0600442	tonsil; non-germinal center cells[≥Medium]	1.27662719360433e-128	1448	1.27662719360433e-128	+1
GSE91061	HPA:0530000	spleen	5.71643826449657e-125	1811	5.71643826449657e-125	+1
GSE91061	HPA:0600432	tonsil; germinal center cells[≥Medium]	7.48602533084544e-116	1398	7.48602533084544e-116	+1
GSE91061	HPA:0310431	lymph node; germinal center cells[≥Low]	3.9077616831823e-115	1615	3.9077616831823e-115	+1
GSE91061	HPA:0310442	lymph node; non-germinal center cells[≥Medium]	4.56373252606667e-115	1370	4.56373252606667e-115	+1
GSE91061	HPA:0040000	bone marrow	6.96270142476766e-115	1911	6.96270142476766e-115	+1
GSE91061	HPA:0040081	bone marrow; hematopoietic cells[≥Low]	6.96270142476766e-115	1911	6.96270142476766e-115	+1
GSE91061	HPA:0530721	spleen; cells in white pulp[≥Low]	2.95718992945488e-111	1444	2.95718992945488e-111	+1
GSE91061	HPA:0030071	appendix; lymphoid tissue[≥Low]	6.92844646085834e-101	1511	6.92844646085834e-101	+1
GSE91061	HPA:0530711	spleen; cells in red pulp[≥Low]	3.34949449766401e-99	1639	3.34949449766401e-99	+1
GSE91061	HPA:0310432	lymph node; germinal center cells[≥Medium]	4.9601805719473e-92	1151	4.9601805719473e-92	+1
GSE91061	HPA:0030072	appendix; lymphoid tissue[≥Medium]	2.83186392631418e-86	1058	2.83186392631418e-86	+1
GSE91061	HPA:0300000	lung	4.41010907373903e-86	2019	4.41010907373903e-86	+1
GSE91061	HPA:0530722	spleen; cells in white pulp[≥Medium]	1.56901176395965e-81	978	1.56901176395965e-81	+1
GSE91061	HPA:0400000	rectum	6.6140974606296e-81	2115	6.6140974606296e-81	+1
GSE91061	HPA:0400051	rectum; glandular cells[≥Low]	3.64458499795518e-79	1945	3.64458499795518e-79	+1
GSE91061	HPA:0030051	appendix; glandular cells[≥Low]	7.27777888817986e-79	1883	7.27777888817986e-79	+1
GSE91061	HPA:0300411	lung; macrophages[≥Low]	7.72966334700735e-79	1890	7.72966334700735e-79	+1
GSE91061	HPA:0130051	colon; glandular cells[≥Low]	3.29483921499705e-76	1925	3.29483921499705e-76	+1
GSE91061	HPA:0610831	urinary bladder; urothelial cells[≥Low]	1.08811616604536e-75	1982	1.08811616604536e-75	+1
GSE91061	HPA:0610000	urinary bladder	1.08811616604536e-75	1982	1.08811616604536e-75	+1
GSE91061	HPA:0150051	duodenum; glandular cells[≥Low]	2.25409817710765e-75	1944	2.25409817710765e-75	+1
GSE91061	HPA:0130000	colon	1.15691568518105e-73	2164	1.15691568518105e-73	+1
GSE91061	HPA:0220000	gallbladder	1.51379944322958e-73	2044	1.51379944322958e-73	+1
GSE91061	HPA:0220051	gallbladder; glandular cells[≥Low]	1.51379944322958e-73	2044	1.51379944322958e-73	+1
GSE91061	HPA:0600221	tonsil; squamous epithelial cells[≥Low]	2.31769433675547e-73	1850	2.31769433675547e-73	+1
GSE91061	HPA:0040082	bone marrow; hematopoietic cells[≥Medium]	3.99149002595014e-73	1333	3.99149002595014e-73	+1
GSE91061	HPA:0480051	small intestine; glandular cells[≥Low]	3.4131300589797e-72	1931	3.4131300589797e-72	+1
GSE91061	HPA:0400052	rectum; glandular cells[≥Medium]	1.17581640394242e-71	1735	1.17581640394242e-71	+1
GSE91061	HPA:0600443	tonsil; non-germinal center cells[High]	3.13983258442767e-69	562	3.13983258442767e-69	+1
GSE91061	HPA:0460000	skin 1	6.200367429493e-67	1950	6.200367429493e-67	+1
GSE91061	HPA:0190221	esophagus; squamous epithelial cells[≥Low]	8.17168593175272e-66	1836	8.17168593175272e-66	+1
GSE91061	HPA:0190000	esophagus	8.17168593175272e-66	1836	8.17168593175272e-66	+1
GSE91061	HPA:0130052	colon; glandular cells[≥Medium]	2.93130381642983e-65	1693	2.93130381642983e-65	+1
GSE91061	HPA:0220052	gallbladder; glandular cells[≥Medium]	5.30497575249131e-65	1821	5.30497575249131e-65	+1
